AbsCN.seq	ASCAT	PurBayes	ABSOLUTE	mean	median
TCGA-24-0979-01	0.52	0.71	0.9111861	0.769330265417999	0.7276290913545	0.739665132708999
TCGA-24-1103-01	0.9	0.83	0.9286026	0.96	0.90465065	0.9143013
TCGA-24-1104-01	0.58	0.5	0.666059	0.72	0.61651475	0.6230295
TCGA-24-1413-01	0.84	0.73	0.9277861	0.93	0.856946525	0.88389305
TCGA-24-1416-01	0.63	0.56	0.7385974	0.82	0.68714935	0.6842987
TCGA-24-1417-01	0.82	0.57	0.710995940687799	0.69	0.69774898517195	0.700497970343899
TCGA-24-1418-01	0.69	0.64	0.6643829	0.77	0.691095725	0.67719145
TCGA-24-1419-01	0.85	0.86	0.928561262018332	0.98	0.904640315504583	0.894280631009166
TCGA-24-1422-01	0.59	0.61	0.9401441	0.64	0.695036025	0.625
TCGA-24-1423-01	0.8	0.72	0.840945872013397	0.93	0.822736468003349	0.820472936006699
TCGA-24-1424-01	0.561160928135739	0.67	0.444809	0.76	0.608992482033935	0.61558046406787
TCGA-24-1425-01	0.57	0.66	0.5489366	0.66	0.60973415	0.615
TCGA-24-1426-01	0.75	0.83	0.9781678	0.94	0.87454195	0.885
TCGA-24-1427-01	0.45	0.53	0.541125918035005	0.57	0.522781479508751	0.535562959017502
TCGA-24-1428-01	0.93	0.73	0.850766884934743	0.82	0.832691721233686	0.835383442467372
TCGA-24-1430-01	0.8	0.82	0.893709852296999	0.97	0.87092746307425	0.8568549261485
TCGA-24-1431-01	0.83	0.79	0.868882402920132	0.9	0.847220600730033	0.849441201460066
TCGA-24-1434-01	0.88	0.62	0.8443431	0.63	0.743585775	0.73717155
TCGA-24-1435-01	0.64	0.64	0.764607	0.71	0.68865175	0.675
TCGA-24-1436-01	0.66	0.69	0.835652	0.78	0.741413	0.735
TCGA-24-1463-01	0.69	0.8	0.8145413	0.84	0.786135325	0.80727065
TCGA-24-1464-01	0.69	0.73	0.7185053	0.85	0.747126325	0.72425265
TCGA-24-1467-01	0.67	0.76	0.7994986	0.77	0.74987465	0.765
TCGA-24-1469-01	0.48	0.82	0.8020559	0.87	0.743013975	0.81102795
TCGA-24-1470-01	0.69	0.8	0.810055506771266	0.84	0.785013876692817	0.805027753385633
TCGA-24-1471-01	0.77	0.82	0.4194629	0.89	0.724865725	0.795
TCGA-24-1474-01	0.64	0.77	0.5174116	0.79	0.6793529	0.705
TCGA-24-1549-01	0.8	0.74	0.7963271	0.85	0.796581775	0.79816355
TCGA-24-1550-01	0.63	0.74	0.745036812479595	0.77	0.721259203119899	0.742518406239797
TCGA-24-1551-01	0.75	0.75	0.789770327463091	0.78	0.767442581865773	0.765
TCGA-24-1552-01	0.87	0.86	0.912629213695664	0.91	0.888157303423916	0.89
TCGA-24-1562-01	0.7	0.78	0.8226006	0.84	0.78565015	0.8013003
TCGA-24-1563-01	0.679840897743425	0.8	0.7437118	0.85	0.768388174435856	0.7718559
TCGA-24-1564-01	0.38	0.41	0.3252955	0.41	0.381323875	0.395
TCGA-24-1565-01	0.67	0.77	0.6891619	0.78	0.727290475	0.72958095
TCGA-24-1603-01	0.8	0.66	0.6789282	0.96	0.77473205	0.7394641
TCGA-24-1616-01	0.82	0.74	0.6133502	0.8	0.74333755	0.77
TCGA-24-1842-01	0.62	0.63	0.1361482	0.68	0.51653705	0.625
TCGA-24-1843-01	0.75	0.73	0.5290315	0.77	0.694757875	0.74
TCGA-24-1844-01	0.49	0.76	0.737770852871079	0.86	0.71194271321777	0.74888542643554
TCGA-24-1845-01	0.83	0.76	0.844176721997135	0.86	0.823544180499284	0.837088360998568
TCGA-24-1846-01	0.84	0.86	0.9064206	0.9	0.87660515	0.88
TCGA-24-1849-01	0.38	0.37	0.4546523	0.51	0.428663075	0.41732615
TCGA-24-1850-01	0.78	0.73	0.2792575	0.77	0.639814375	0.75
TCGA-24-2019-01	0.83	0.75	0.3803514	0.85	0.70258785	0.79
TCGA-24-2024-01	0.78	0.84	0.7813932	0.91	0.8278483	0.8106966
TCGA-24-2033-01	0.78	0.71	0.795806462183663	0.82	0.776451615545916	0.787903231091832
TCGA-24-2035-01	0.51	0.55	0.5324617	0.61	0.550615425	0.54123085
TCGA-24-2036-01	0.92	0.83	0.9552527	0.953090611839545	0.914585827959886	0.936545305919773
TCGA-24-2038-01	0.38	0.68	0.8415176	0.97	0.7178794	0.7607588
TCGA-24-2254-01	0.76	0.74	0.798402104981118	0.81	0.777100526245279	0.779201052490559
TCGA-24-2261-01	0.58	0.66	0.9754164	0.74	0.7388541	0.7
TCGA-24-2262-01	0.585553950697482	0.65	0.66641	0.7	0.65049098767437	0.658205
TCGA-24-2267-01	0.45	0.47	0.4147164	0.57	0.4761791	0.46
TCGA-24-2271-01	0.9	0.63	0.5018862	0.68	0.67797155	0.655
TCGA-24-2280-01	0.46	0.52	0.4289953	0.59	0.499748825	0.49
TCGA-24-2281-01	0.57	0.46	0.6027491	0.5	0.533187275	0.535
TCGA-24-2288-01	0.479525082955823	0.47	0.6093243	0.52	0.519712345738956	0.499762541477911
TCGA-24-2289-01	0.58	0.56	0.606516195976787	0.61	0.589129048994197	0.593258097988394
TCGA-24-2290-01	0.66	0.7	0.9425632	0.81	0.7781408	0.755
TCGA-24-2293-01	0.4	0.34	0.8358321	0.39	0.491458025	0.395
TCGA-24-2298-01	0.66	0.63	0.3753073	0.72	0.596326825	0.645
TCGA-25-1312-01	0.87	0.77	0.6005276	0.82	0.7651319	0.795
TCGA-25-1313-01	0.91	0.52	0.4398033	0.56	0.607450825	0.54
TCGA-25-1314-01	0.81	0.78	0.836423688573135	0.83	0.814105922143284	0.82
TCGA-25-1315-01	0.79	0.87	0.7917237	0.94	0.847930925	0.83086185
TCGA-25-1316-01	0.96	0.9	0.985867989856675	1.00160165173499	0.961867410397917	0.972933994928337
TCGA-25-1319-01	0.72	0.8	0.5700153	0.89	0.745003825	0.76
TCGA-25-1320-01	0.447233645156069	0.46708155415017	0.3935007	0.57	0.46945397482656	0.45715759965312
TCGA-25-1321-01	0.72029129589325	0.85	0.849205691337264	0.870405271412059	0.822475564660643	0.849602845668632
TCGA-25-1322-01	0.616014620447038	0.72	0.657881	0.75	0.685973905111759	0.6889405
TCGA-25-1323-01	0.478372332465381	0.49927769932138	0.3159536	0.73	0.50590090794669	0.48882501589338
TCGA-25-1329-01	0.57	0.7	0.6397354	0.81	0.67993385	0.6698677
TCGA-25-2042-01	0.36	0.32	0.373005	0.5	0.38825125	0.3665025
TCGA-25-2391-01	0.76	0.82	0.805911	0.88	0.81647775	0.8129555
TCGA-25-2392-01	0.66	0.52	0.6198681	0.59	0.597467025	0.60493405
TCGA-25-2393-01	0.85	0.74	0.5570848	0.84	0.7467712	0.79
TCGA-25-2396-01	0.64	0.75	0.7807062901819	0.86	0.757676572545475	0.76535314509095
TCGA-25-2397-01	0.82	0.81	0.8882366	0.91	0.85705915	0.8541183
TCGA-25-2398-01	0.41	0.54	0.7520174	0.6	0.57550435	0.57
TCGA-25-2399-01	0.77	0.75	0.7528026	0.84	0.77820065	0.7614013
TCGA-25-2400-01	0.659761321793047	0.73	0.769363582663704	0.83	0.747281226114188	0.749681791331852
TCGA-25-2401-01	0.44	0.55	0.5852534	0.62	0.54881335	0.5676267
TCGA-25-2404-01	0.6	0.6	0.6400715	0.63	0.617517875	0.615
TCGA-25-2409-01	0.6	0.62	0.7920223	0.726201653268309	0.684555988317077	0.673100826634155
TCGA-26-1442-01	0.6	0.53	0.7340527	0.79	0.663513175	0.66702635
TCGA-26-5132-01	0.72	0.714226678158698	0.8168209	0.89	0.785261894539674	0.76841045
TCGA-26-5133-01	0.84	0.83	0.9007157	0.89	0.865178925	0.865
TCGA-26-5134-01	0.9	0.67	0.8540732	0.92	0.8360183	0.8770366
TCGA-26-5135-01	0.93	0.77	0.7611453	0.81	0.817786325	0.79
TCGA-26-5136-01	0.95	0.75	0.7147591	0.83	0.811189775	0.79
TCGA-26-5139-01	0.33	0.75	0.7363544	0.8	0.6540886	0.7431772
TCGA-27-1830-01	0.63	0.61	0.664396977402312	0.68	0.646099244350578	0.647198488701156
TCGA-27-1831-01	0.36	0.66	0.60628018912048	0.7	0.58157004728012	0.63314009456024
TCGA-27-1832-01	0.79	0.59	0.4834071	0.6	0.615851775	0.595
TCGA-27-1834-01	0.48	0.56	0.616432612435077	0.74	0.599108153108769	0.588216306217539
TCGA-27-1835-01	0.71	0.77	0.771183	0.87	0.78029575	0.7705915
TCGA-27-1837-01	0.51	0.76	0.7735903	0.82	0.715897575	0.76679515
TCGA-27-2519-01	0.65	0.69	0.6720773	0.7	0.678019325	0.68103865
TCGA-27-2521-01	0.75	0.83	0.8580503	0.91	0.837012575	0.84402515
TCGA-27-2523-01	0.77	0.84	0.894493	0.92	0.85612325	0.8672465
TCGA-27-2524-01	0.81	0.72	0.6914625	0.8	0.755365625	0.76
TCGA-27-2526-01	0.81	0.77	0.7658329	0.85	0.798958225	0.79
TCGA-27-2528-01	0.67	0.72	0.6741644	0.77	0.7085411	0.6970822
TCGA-28-1747-01	0.33	0.73	0.7116648	0.8	0.6429162	0.7208324
TCGA-28-1753-01	0.57	0.59	0.615411597030986	0.61	0.596352899257747	0.6
TCGA-28-2509-01	0.66327498832637	0.81	0.773998287194253	0.74	0.746818318880156	0.756999143597127
TCGA-28-2510-01	0.34	0.35	0.3365914	0.3	0.33164785	0.3382957
TCGA-28-2513-01	0.21	0.2	0.3478354	0.32	0.26945885	0.265
TCGA-28-2514-01	0.5	0.79	0.8175351	0.88	0.746883775	0.80376755
TCGA-28-5204-01	0.73	0.82	0.8091888	0.88	0.8097972	0.8145944
TCGA-28-5207-01	0.67	0.73	0.7396081	0.74	0.719902025	0.73480405
TCGA-28-5208-01	0.81	0.77	0.8699273	0.87	0.829981825	0.83996365
TCGA-28-5209-01	0.77	0.76	0.8691457	0.92	0.829786425	0.81957285
TCGA-28-5213-01	0.31	0.51	0.4480411	0.49	0.439510275	0.46902055
TCGA-28-5215-01	0.52	0.77	0.6850606	0.77	0.68626515	0.7275303
TCGA-28-5216-01	0.66	0.84	0.829380763016168	0.88	0.802345190754042	0.834690381508084
TCGA-28-5218-01	0.88	0.54	0.689216896727744	0.6	0.677304224181936	0.644608448363872
TCGA-28-5220-01	0.99	0.82	0.8183312	0.88	0.8770828	0.85
TCGA-29-1688-01	0.94	0.68	0.8374994	0.84	0.82437485	0.8387497
TCGA-29-1690-01	0.6	0.68	0.6071399	0.79	0.669284975	0.64356995
TCGA-29-1691-01	0.64	0.78	0.80858214497558	0.91	0.784645536243895	0.79429107248779
TCGA-29-1693-01	0.63	0.69	0.7567665	0.77	0.711691625	0.72338325
TCGA-29-1694-01	0.66	0.6	0.5211735	0.79	0.642793375	0.63
TCGA-29-1695-01	0.53	0.62	0.4799148	0.66	0.5724787	0.575
TCGA-29-1696-01	0.86	0.87	0.8824033	0.95	0.890600825	0.87620165
TCGA-29-1697-01	0.97	0.8	0.9503254	0.98	0.92508135	0.9601627
TCGA-29-1698-01	0.63	0.545045541745083	0.498476	0.6	0.568380385436271	0.572522770872541
TCGA-29-1699-01	0.61	0.88	0.744171460497738	0.61	0.711042865124434	0.677085730248869
TCGA-29-1701-01	0.58	0.64	0.526119	0.71	0.61402975	0.61
TCGA-29-1702-01	0.76	0.85	0.3883183	0.97	0.742079575	0.805
TCGA-29-1703-01	0.92	0.82	0.6435729	0.93	0.828393225	0.87
TCGA-29-1705-01	0.640356793698871	0.75	0.6891992	0.79	0.717388998424718	0.7195996
TCGA-29-1710-01	0.51	0.47	0.4404952	0.47	0.4726238	0.47
TCGA-29-1711-01	0.69	0.8	0.810055506771266	0.84	0.785013876692817	0.805027753385633
TCGA-29-1761-01	0.53	0.77	0.8598454	0.81	0.74246135	0.79
TCGA-29-1762-01	0.74	0.82	0.7925794	0.89	0.81064485	0.8062897
TCGA-29-1763-01	0.56	0.66	0.2452614	0.74	0.55131535	0.61
TCGA-29-1766-01	0.51	0.52	0.549554748129912	0.55	0.532388687032478	0.534777374064956
TCGA-29-1768-01	0.79	0.55	0.8180751	0.54	0.674518775	0.67
TCGA-29-1769-01	0.73	0.74	0.9710809	0.88	0.830270225	0.81
TCGA-29-1770-01	0.644076265441888	0.69	0.8660269	0.73	0.732525791360472	0.71
TCGA-29-1774-01	0.75	0.69	0.8060273	0.86	0.776506825	0.77801365
TCGA-29-1776-01	0.85	0.85	0.8807964	0.88	0.8651991	0.865
TCGA-29-1777-01	0.7	0.78	0.7418778	0.81	0.75796945	0.7609389
TCGA-29-1778-01	0.627094723564901	0.67	0.8452513	0.7	0.710586505891225	0.685
TCGA-29-1781-01	0.75	0.72	0.6564246	0.75	0.71910615	0.735
TCGA-29-1783-01	0.63	0.64	0.2323497	0.71	0.553087425	0.635
TCGA-29-1784-01	0.54	0.65	0.7062792	0.72	0.6540698	0.6781396
TCGA-29-1785-01	0.86	0.7	0.8534982	0.88	0.82337455	0.8567491
TCGA-29-2427-01	0.99	0.65	0.6628436	0.69	0.7482109	0.6764218
TCGA-29-A5NZ-01	0.62	0.654439039881382	0.6983087	0.86	0.708186934970345	0.676373869940691
TCGA-2A-A8VL-01	0.39	0.427521336480595	0.363202	0.5	0.420180834120149	0.408760668240297
TCGA-2A-A8VO-01	0.3	0.409366701956331	0.3269381	0.55	0.396576200489083	0.368152400978165
TCGA-2A-A8VT-01	0.38	0.445595467314259	0.3859714	0.56	0.442891716828565	0.41578343365713
TCGA-2A-A8VV-01	0.51	0.610119213251314	0.6490791	0.84	0.652299578312829	0.629599156625657
TCGA-2A-A8VX-01	0.72	0.713528511524219	0.8020445	0.9	0.783893252881055	0.76102225
TCGA-2A-A8W1-01	0.63	0.716115645609498	0.8705284	0.94	0.789161011402374	0.793322022804749
TCGA-2A-A8W3-01	0.31	0.380540950238008	0.3141194	0.44	0.361165087559502	0.347330175119004
TCGA-2A-AAYF-01	0.32	0.584262547164616	0.751389	0.84	0.623912886791154	0.667825773582308
TCGA-2A-AAYO-01	0.31	0.524843893178731	0.6242322	0.73	0.547269023294683	0.574538046589365
TCGA-2A-AAYU-01	0.27	0.54685635043521	0.6642327	0.82	0.575272262608802	0.605544525217605
TCGA-2E-A9G8-01	0.85	0.753404442269424	0.7966971	0.93	0.832525385567356	0.82334855
TCGA-2F-A9KO-01	0.39	0.388417398626845	0.3506676	0.36	0.372271249656711	0.374208699313422
TCGA-2F-A9KP-01	0.55	0.610605279266979	0.8381369	0.64	0.659685544816745	0.62530263963349
TCGA-2F-A9KQ-01	0.83	0.76687214572393	0.8452101	0.96	0.850520561430982	0.83760505
TCGA-2F-A9KR-01	0.69	0.708282140479641	0.8246174	0.89	0.77822488511991	0.766449770239821
TCGA-2F-A9KT-01	0.54	0.482811232568964	0.5437675	0.41	0.494144683142241	0.511405616284482
TCGA-2F-A9KW-01	0.64	0.574283449705757	0.6415102	0.58	0.608948412426439	0.61
TCGA-2H-A9GF-01	0.68	0.598446267179344	0.5875734	0.68	0.636504916794836	0.639223133589672
TCGA-2H-A9GH-01	0.61	0.61379086306593	0.708604	0.704309380587361	0.659176060913323	0.659050121826646
TCGA-2H-A9GI-01	0.56	0.532669738752408	0.5233776	0.6	0.554011834688102	0.546334869376204
TCGA-2H-A9GJ-01	0.72	0.720470065074509	0.914701	0.83	0.796292766268627	0.775235032537254
TCGA-2H-A9GK-01	0.43	0.455432373934634	0.4774424	0.47	0.458218693483658	0.462716186967317
TCGA-2H-A9GL-01	0.66	0.638143991226304	0.707257851498772	0.75	0.688850460681269	0.683628925749386
TCGA-2H-A9GM-01	0.96	0.820542688691154	0.93994889456382	0.957519127473404	0.919502677682094	0.948734011018612
TCGA-2H-A9GN-01	0.67	0.644114748858876	0.7225654	0.75	0.696670037214719	0.6962827
TCGA-2H-A9GO-01	0.41	0.479870433898559	0.505343914304644	0.56	0.488803587050801	0.492607174101601
TCGA-2H-A9GQ-01	0.75	0.706572692526617	0.794554230817626	0.85	0.775281730836061	0.772277115408813
TCGA-2H-A9GR-01	0.42	0.436738597059083	0.2769562	0.58	0.428423699264771	0.428369298529541
TCGA-2J-AAB1-01	0.23	0.453904283060685	0.7819488	0.4	0.466463270765171	0.426952141530343
TCGA-2J-AAB4-01	0.39	0.351159984508302	0.253282	0.3	0.323610496127076	0.325579992254151
TCGA-2J-AAB6-01	0.51	0.508394376336517	0.541732693448721	0.54	0.52503176744631	0.525
TCGA-2J-AAB8-01	0.3	0.315616880294401	0.2088199	0.29	0.2786091950736	0.295
TCGA-2J-AAB9-01	0.43	0.324650409402628	0.05338514	0.33	0.284508887350657	0.327325204701314
TCGA-2J-AABA-01	0.23	0.329454703015036	0.2931764	0.34	0.298157775753759	0.311315551507518
TCGA-2J-AABE-01	0.27	0.368162581765056	0.3278142	0.42	0.346494195441264	0.347988390882528
TCGA-2J-AABF-01	0.24	0.304396881979093	0.1924888	0.32	0.264221420494773	0.272198440989547
TCGA-2J-AABH-01	0.51	0.47787721956231	0.4513177	0.5	0.484798729890577	0.488938609781155
TCGA-2J-AABI-01	0.58070977236882	0.605090479380218	0.6849463	0.72	0.647686637937259	0.645018389690109
TCGA-2J-AABK-01	0.2	0.357886696170566	0.3960175	0.390902574477141	0.336201692661927	0.374394635323853
TCGA-2J-AABO-01	0.36	0.485971913575413	0.9394738	0.26	0.511361428393853	0.422985956787706
TCGA-2J-AABP-01	0.368248588098014	0.385414194889428	0.1409792	0.55	0.361160495746861	0.376831391493721
TCGA-2J-AABR-01	0.24	0.255486781043523	0.03640022	0.265493009110249	0.199345002538443	0.247743390521762
TCGA-2J-AABT-01	0.33	0.316732786294465	0.2492036	0.23	0.281484096573616	0.282968193147232
TCGA-2J-AABU-01	0.53	0.489347264336861	0.4332475	0.54	0.498148691084215	0.50967363216843
TCGA-2J-AABV-01	0.55	0.333435015024677	0.03639372	0.26	0.294957183756169	0.296717507512339
TCGA-2K-A9WE-01	0.27	0.280151393242002	0.1656006	0.22	0.233937998310501	0.245
TCGA-2L-AAQA-01	0.83	0.62036659666774	0.5717802	0.63	0.663036699166935	0.62518329833387
TCGA-2L-AAQE-01	0.38	0.425216929647269	0.5040612	0.38	0.422319532411817	0.402608464823634
TCGA-2L-AAQI-01	0.39	0.353932044994062	0.2540827	0.31	0.327003686248515	0.331966022497031
TCGA-2L-AAQJ-01	0.44	0.435961647646555	0.3785491	0.47	0.431127686911639	0.437980823823277
TCGA-2L-AAQL-01	0.29	0.296346089149494	0.1920233	0.24	0.254592347287373	0.265
TCGA-2L-AAQM-01	0.77	0.720973851137494	0.812926185579835	0.87	0.793475009179332	0.791463092789917
TCGA-2V-A95S-01	0.28	0.402277985071715	0.4461725	0.44	0.392112621267929	0.421138992535857
TCGA-2W-A8YY-01	0.35	0.535208230662537	0.7528491	0.62	0.564514332665634	0.577604115331268
TCGA-2Y-A9GS-01	0.5	0.580015143844392	0.6767941	0.71	0.616702310961098	0.628404621922196
TCGA-2Y-A9GT-01	0.51	0.506561959943036	0.5218649	0.55	0.522106714985759	0.51593245
TCGA-2Y-A9GU-01	0.53	0.626194454142845	0.7913904	0.76	0.676896213535711	0.693097227071423
TCGA-2Y-A9GV-01	0.58	0.562755626895422	0.5888699	0.64	0.592906381723856	0.58443495
TCGA-2Y-A9GW-01	0.4	0.441480474091846	0.4376531	0.48	0.439783393522962	0.439566787045923
TCGA-2Y-A9GX-01	0.38	0.359704847077667	0.3380589	0.27	0.336940936769417	0.348881873538833
TCGA-2Y-A9GY-01	0.52	0.515954319393007	0.5874592	0.52	0.535853379848252	0.52
TCGA-2Y-A9GZ-01	0.79	0.73937565343174	0.9773226	0.78	0.821674563357935	0.785
TCGA-2Y-A9H0-01	0.76	0.716970320654728	0.8180903	0.86	0.788765155163682	0.78904515
TCGA-2Y-A9H1-01	0.76	0.647426308386017	0.6572745	0.73	0.698675202096504	0.69363725
TCGA-2Y-A9H2-01	0.49	0.566476758321634	0.8254388	0.54	0.605478889580409	0.553238379160817
TCGA-2Y-A9H3-01	0.36	0.410536345181092	0.4960775	0.35	0.404153461295273	0.385268172590546
TCGA-2Y-A9H4-01	0.58	0.646187926727271	0.7654573	0.81	0.700411306681818	0.705822613363635
TCGA-2Y-A9H5-01	0.75	0.643085592857573	0.6376409	0.74	0.692681623214393	0.691542796428786
TCGA-2Y-A9H6-01	0.48	0.551023360472671	0.616213	0.67	0.579309090118168	0.583618180236336
TCGA-2Y-A9H7-01	0.94	0.74864925485619	0.7650512	0.85	0.825925113714048	0.8075256
TCGA-2Y-A9H8-01	0.61	0.57623393351857	0.5916059	0.66	0.609459958379643	0.60080295
TCGA-2Y-A9H9-01	0.62	0.689639700302149	0.8330319	0.88	0.755667900075537	0.761335800151075
TCGA-2Y-A9HA-01	0.74	0.675155767857621	0.734878	0.79	0.735008441964405	0.737439
TCGA-2Y-A9HB-01	0.53	0.573917898835362	0.6382296	0.69	0.60803687470884	0.606073749417681
TCGA-2Z-A9J1-01	0.52	0.596586088641816	0.7049057	0.73	0.637872947160454	0.650745894320908
TCGA-2Z-A9J2-01	0.33	0.491194379151743	0.6131947	0.59	0.506097269787936	0.540597189575872
TCGA-2Z-A9J3-01	0.86	0.756214685059271	0.8327457	0.9	0.837240096264818	0.84637285
TCGA-2Z-A9J5-01	0.42	0.500749580944967	0.5526452	0.59	0.515848695236242	0.526697390472484
TCGA-2Z-A9J6-01	0.39	0.572817122396807	0.7126989	0.76	0.608879005599202	0.642758011198404
TCGA-2Z-A9J7-01	0.88	0.794406398730656	0.9346233	0.94	0.887257424682664	0.90731165
TCGA-2Z-A9J8-01	0.48	0.645155810160679	0.8175461	0.86	0.70067547754017	0.73135095508034
TCGA-2Z-A9J9-01	0.26	0.522413555530251	0.7406449	0.67	0.548264613882563	0.596206777765126
TCGA-2Z-A9JD-01	0.55	0.624749918608979	0.7386344	0.78	0.673346079652245	0.681692159304489
TCGA-2Z-A9JE-01	0.85	0.777876321644994	0.8949036	0.94	0.865694980411248	0.8724518
TCGA-2Z-A9JG-01	0.43	0.592105756396391	0.648525607067528	0.85	0.63015784086598	0.620315681731959
TCGA-2Z-A9JI-01	0.3	0.372762385722624	0.302339	0.43	0.351275346430656	0.337550692861312
TCGA-2Z-A9JJ-01	0.59	0.632712859659599	0.7051197	0.8	0.6819581399149	0.668916279829799
TCGA-2Z-A9JK-01	0.31	0.430837628074317	0.4933204	0.48	0.428539507018579	0.455418814037158
TCGA-2Z-A9JL-01	0.39	0.58630539927776	0.7499599	0.78	0.62656632481944	0.66813264963888
TCGA-2Z-A9JM-01	0.33	0.510122820465839	0.6283055	0.65	0.52960708011646	0.56921416023292
TCGA-2Z-A9JN-01	0.57	0.502371373067509	0.294384	0.67	0.509188843266877	0.536185686533754
TCGA-2Z-A9JO-01	0.28	0.493624713731738	0.6350011	0.63	0.509656453432934	0.561812356865869
TCGA-2Z-A9JP-01	0.53	0.61978832312866	0.7393497	0.78	0.667284505782165	0.67956901156433
TCGA-2Z-A9JQ-01	0.49	0.632364415478498	0.7952048	0.82	0.684392303869625	0.713784607739249
TCGA-2Z-A9JR-01	0.4	0.535031002435663	0.6247316	0.68	0.559940650608916	0.579881301217832
TCGA-2Z-A9JS-01	0.65	0.692505621967104	0.8463436	0.85	0.759712305491776	0.769424610983552
TCGA-2Z-A9JT-01	0.44	0.511138040177769	0.5879324	0.58	0.529767610044442	0.545569020088885
TCGA-30-1714-01	0.82	0.84	0.5769549	0.9	0.784238725	0.83
TCGA-30-1718-01	0.52	0.51	0.6066835	0.59	0.556670875	0.555
TCGA-30-1853-01	0.527195492068654	0.91	0.07735212	0.625889160962396	0.535109193257763	0.576542326515525
TCGA-30-1855-01	0.64	0.67	0.4034403	0.7	0.603360075	0.655
TCGA-30-1857-01	0.62	0.7	0.5530875	0.71	0.645771875	0.66
TCGA-30-1862-01	0.616705498823215	0.69	0.7287918	0.73	0.691374324705804	0.7093959
TCGA-30-1891-01	0.78	0.68	0.7075578	0.78	0.73688945	0.7437789
TCGA-31-1950-01	0.35	0.44	0.6289906	0.48	0.47474765	0.46
TCGA-31-1953-01	0.55	0.59	0.8030023	0.64	0.645750575	0.615
TCGA-31-1959-01	0.600158937504679	0.65	0.7862083	0.66	0.67409180937617	0.655
TCGA-32-1970-01	0.74	0.68	0.7209301	0.87	0.752732525	0.73046505
TCGA-32-1980-01	0.24	0.31	0.1342175	0.18	0.216054375	0.21
TCGA-32-1982-01	0.78	0.36	0.6108728	0.58	0.5827182	0.5954364
TCGA-32-2615-01	0.87	0.8	0.8209119	0.84	0.832727975	0.83045595
TCGA-32-2616-01	0.647070948383275	0.72	0.7204554	0.83	0.729381587095819	0.7202277
TCGA-32-2632-01	0.55	0.71	0.6169691	0.59	0.616742275	0.60348455
TCGA-32-2634-01	0.74	0.83	0.9057322	0.89	0.84143305	0.86
TCGA-32-4213-01	0.37	0.65	0.6409455	0.69	0.587736375	0.64547275
TCGA-32-5222-01	0.7	0.67	0.7270627	0.59	0.671765675	0.685
TCGA-33-4532-01	0.591311954129092	0.59	0.9465986	0.56	0.671977638532273	0.590655977064546
TCGA-33-4533-01	0.83	0.62	0.737337341344976	0.7	0.721834335336244	0.718668670672488
TCGA-33-4538-01	0.61	0.51	0.8932296	0.59	0.6508074	0.6
TCGA-33-4547-01	0.58	0.5	0.932419	0.49	0.62560475	0.54
TCGA-33-4566-01	0.49	0.51	0.532946903136337	0.53	0.515736725784084	0.52
TCGA-33-4582-01	0.47	0.51	0.5298579082349	0.54	0.512464477058725	0.51992895411745
TCGA-33-4583-01	0.45	0.49	0.509241734761237	0.52	0.492310433690309	0.499620867380619
TCGA-33-4586-01	0.45	0.42	0.7890527	0.42	0.519763175	0.435
TCGA-33-4587-01	0.74	0.65	0.9280098	0.88	0.79950245	0.81
TCGA-33-4589-01	0.49	0.21	0.3165625	0.2	0.304140625	0.26328125
TCGA-33-6737-01	0.44	0.43	0.707704	0.578236269025132	0.538985067256283	0.509118134512566
TCGA-33-6738-01	0.48	0.34	0.4634211	0.53	0.453355275	0.47171055
TCGA-33-A4WN-01	0.4	0.35	0.3457179	0.39	0.371429475	0.37
TCGA-33-A5GW-01	0.65	0.77	0.779171836045396	0.82	0.754792959011349	0.774585918022698
TCGA-33-AAS8-01	0.59	0.565055629569784	0.5877007	0.64	0.595689082392446	0.58885035
TCGA-33-AASB-01	0.42	0.453166825506713	0.5136937	0.44	0.456715131376678	0.446583412753357
TCGA-33-AASD-01	0.7	0.63071143293437	0.697775932134051	0.69	0.679621841267105	0.693887966067025
TCGA-33-AASI-01	0.36	0.445048135665844	0.4530713	0.52	0.444529858916461	0.449059717832922
TCGA-33-AASJ-01	0.55	0.607649729816682	0.87144	0.6	0.657272432454171	0.603824864908341
TCGA-33-AASL-01	0.52	0.446077616379683	0.3785801	0.43	0.443664429094921	0.438038808189841
TCGA-34-2596-01	0.86	0.38	0.8137644	0.65	0.6759411	0.7318822
TCGA-34-2600-01	0.66	0.76	0.790973787434107	0.86	0.767743446858527	0.775486893717054
TCGA-34-2608-01	0.37	0.3	0.1999008	0.29	0.2899752	0.295
TCGA-34-5231-01	0.63	0.58	0.649201818091368	0.67	0.632300454522842	0.639600909045684
TCGA-34-5232-01	0.34	0.33	0.2681236	0.29	0.3070309	0.31
TCGA-34-5234-01	0.2	0.38	0.2014739	0.18	0.240368475	0.20073695
TCGA-34-5236-01	0.3	0.23	0.2695183	0.18	0.244879575	0.24975915
TCGA-34-5239-01	0.37	0.3	0.8626031	0.45	0.495650775	0.41
TCGA-34-5240-01	0.65	0.62	0.661983779171782	0.64	0.642995944792946	0.645
TCGA-34-5241-01	0.36	0.498726215864847	0.2748913	0.88	0.503404378966212	0.429363107932424
TCGA-34-5927-01	0.6	0.73	0.731639730841327	0.77	0.707909932710332	0.730819865420663
