"","Cell type 1","Cell type 2"
"TCGA-AA-3973-01",0.0382648707796979,0.985950869386934
"TCGA-AA-3975-01",0.0257265430157431,0.834627755535279
"TCGA-AA-3976-01",0.0509427061758325,1.17142916773404
"TCGA-AA-3977-01",0.0520874271232353,1.2350357098491
"TCGA-AA-3979-01",0.0636924628679951,1.15336124100765
"TCGA-AA-3982-01",0.0405000010022476,1.12637469559869
"TCGA-AA-3984-01",0.0426236466358058,1.1855336209662
"TCGA-AA-3986-01",0.0323853592630805,1.04756542433431
"TCGA-AA-3989-01",0.0231448827906088,0.864464324338051
"TCGA-AA-3994-01",0.0301292177341264,0.847265371772516
"TCGA-AA-A004-01",0.00458767563732941,0.602590391857726
"TCGA-AA-A00A-01",0.0336450991953484,0.923249740790373
"TCGA-AA-A00D-01",0.0347578612935587,1.13801454349247
"TCGA-AA-A00E-01",0.0316165685462878,0.938733756407952
"TCGA-AA-A00F-01",0.0263063978016613,0.857837160078097
"TCGA-AA-A00J-01",0.0409181850003227,1.06908174466186
"TCGA-AA-A00K-01",0.0272510471672135,0.809285275440237
"TCGA-AA-A00L-01",0.0331255483031709,0.796370064439588
"TCGA-AA-A00N-01",0.028346129833285,1.01079360762606
"TCGA-AA-A00O-01",0.0304753139191993,1.04046077796305
"TCGA-AA-A00Q-01",0.0319212803092473,0.82652324843325
"TCGA-AA-A00R-01",0.0333883438617246,1.08894548957849
"TCGA-AA-A00U-01",0.0360786407920612,0.866008672906127
"TCGA-AA-A00W-01",0.0348478209623363,0.767304464934365
"TCGA-AA-A00Z-01",0.033504373676481,0.874779811088716
"TCGA-AA-A010-01",0.0410110663154362,0.962353307694896
"TCGA-AA-A017-01",0.0294813299238153,0.859461668667269
"TCGA-AA-A01C-01",0.0239941538832586,0.857532864367348
"TCGA-AA-A01D-01",0.0229006998787963,1.0079716551017
"TCGA-AA-A01F-01",0.0290204948608435,0.675656743903999
"TCGA-AA-A01G-01",0.0353924148182219,0.816120653522062
"TCGA-AA-A01I-01",0.0485544622663437,0.979521107220975
"TCGA-AA-A01K-01",0.0337358179626961,1.09424151441679
"TCGA-AA-A01Q-01",0.0385265156586396,0.775496318314538
"TCGA-AA-A01R-01",0.0133962792340928,0.715357993810731
"TCGA-AA-A01S-01",0.0213076472965746,0.538274795480668
"TCGA-AA-A01T-01",0.0120360928446753,0.412209036827959
"TCGA-AA-A01V-01",0.0197109775195653,0.559854713290341
"TCGA-AA-A022-01",0.0198163469950394,0.735938867008062
"TCGA-AA-A024-01",0.0239159685196812,0.57447485656643
"TCGA-AA-A029-01",0.0263184588580737,0.635047252039642
"TCGA-AA-A02E-01",0.0332294014410384,0.824279326900398
"TCGA-AA-A02F-01",0.0461973579585606,1.02066669121927
"TCGA-AA-A02H-01",0.0384090604121758,0.948707163114286
"TCGA-AA-A02J-01",0.0381745787129938,0.804747278776203
"TCGA-AA-A02O-01",0.0160531538360411,0.535240643908317
"TCGA-AA-A02R-01",0.0252999395102367,1.0391870035708
"TCGA-AA-A02W-01",0.0521767611057035,1.1573006881427
"TCGA-AA-A03F-01",0.0102950081360774,0.449828503696321
"TCGA-AA-A03J-01",0.0133303146303835,0.625332336786628
"TCGA-AF-2691-01",0.0314189894064935,0.950839308330231
"TCGA-AF-2692-01",0.0292436306833165,0.856757989195257
"TCGA-AF-3400-01",0.00810866834997791,1.51471495655272
"TCGA-AF-3913-01",0.0353771843869995,0.950867035041904
"TCGA-AG-3574-01",0.0333991405318993,0.826749337554224
"TCGA-AG-3575-01",0.0463461938269596,1.34708944193973
"TCGA-AG-3578-01",0.0387786679629614,1.05549768409062
"TCGA-AG-3580-01",0.0360479503400418,0.915215546283335
"TCGA-AG-3581-01",0.0253572075705116,0.791788027767029
"TCGA-AG-3582-01",0.0339500588426035,0.961527620666931
"TCGA-AG-3583-01",0.0334508495762073,0.836203575962596
"TCGA-AG-3584-01",0.0259037411034533,0.864434222327969
"TCGA-AG-3586-01",0.0319933973902614,0.844661157818844
"TCGA-AG-3587-01",0.0288283330640858,0.906183426897816
"TCGA-AG-3593-01",0.0377403360054864,0.980559990971251
"TCGA-AG-3594-01",0.0295283167370098,0.937335407996293
"TCGA-AG-3598-01",0.0372883954174688,0.871144041585388
"TCGA-AG-3599-01",0.0314111581162571,0.8152838336412
"TCGA-AG-3600-01",0.0331301796317048,0.869604514183771
"TCGA-AG-3601-01",0.895722301010751,3.34628303783005e-05
"TCGA-AG-3602-01",0.0467275807850011,1.06344523551793
"TCGA-AG-3605-01",0.0346858117694178,0.806240015266064
"TCGA-AG-3608-01",0.031659551343849,0.8580584494999
"TCGA-AG-3609-01",0.0261919909605424,0.997229927683021
"TCGA-AG-3611-01",0.0382662716995271,0.835681182547127
"TCGA-AG-3612-01",0.0310514063493282,0.954535768415179
"TCGA-AG-3726-01",0.00570445121549645,0.50359071963032
"TCGA-AG-3727-01",0.00426604249682524,0.519437862298035
"TCGA-AG-3728-01",0.00578739635818339,0.818404183364686
"TCGA-AG-3878-01",0.00243030985891653,0.764077023264494
"TCGA-AG-3881-01",3.02659881475648e-07,0.806045908514004
"TCGA-AG-3882-01",0.00870492458996363,0.73118077275462
"TCGA-AG-3883-01",0.00503952622665935,0.874160787376875
"TCGA-AG-3885-01",0.0103979579709561,0.537132979143064
"TCGA-AG-3887-01",0.0316844101219815,0.867662100365169
"TCGA-AG-3890-01",0.0231276113574108,0.836348079120167
"TCGA-AG-3892-01",0.0357749824882471,0.915661582096291
"TCGA-AG-3893-01",0.0284197095041463,0.920006349756954
"TCGA-AG-3894-01",0.0282922130668192,0.772995032097664
"TCGA-AG-3896-01",0.0300618545421513,0.895517848009918
"TCGA-AG-3898-01",0.0342411189951257,1.02939930209707
"TCGA-AG-3901-01",0.0230713295976592,1.29762800289407
"TCGA-AG-3902-01",0.0356160880326241,1.06706758018069
"TCGA-AG-3909-01",0.0236865719999219,0.728492417525409
"TCGA-AG-3999-01",0.0289536348998628,0.794260064718445
"TCGA-AG-4001-01",0.0211370707814615,1.08050483204485
"TCGA-AG-4005-01",0.0285468093266966,0.895190833748568
"TCGA-AG-4007-01",0.0250829687742167,0.883841354989627
"TCGA-AG-4008-01",0.0319004872018414,1.08506787447662
"TCGA-AG-4015-01",0.0288241862549971,0.756626236339635
"TCGA-AG-A002-01",0.0427912355661233,0.946409362866837
"TCGA-AG-A008-01",0.0356930103052331,0.763493232351218
"TCGA-AG-A00C-01",0.0315825429063001,0.708682743592197
"TCGA-AG-A00H-01",0.0226833826283399,0.878501378876436
"TCGA-AG-A00Y-01",0.0296390091736449,0.810951364275445
"TCGA-AG-A011-01",0.0289883664441197,0.762436478176997
"TCGA-AG-A014-01",0.025478031737913,0.707218125996732
"TCGA-AG-A015-01",0.0347504840950296,0.769631468735205
"TCGA-AG-A016-01",0.0277838118795846,0.694515929911194
"TCGA-AG-A01J-01",0.0250216502459684,0.61908353496668
"TCGA-AG-A01L-01",0.0275662660772747,0.720820446061948
"TCGA-AG-A01N-01",0.0286751779251711,0.766272761925925
"TCGA-AG-A01W-01",0.0438080502856897,0.968337774611058
"TCGA-AG-A01Y-01",0.0395162120289795,1.15219011079948
"TCGA-AG-A020-01",0.0366248619031859,0.813485296075623
"TCGA-AG-A023-01",0.0220842339332568,0.857445103523207
"TCGA-AG-A025-01",0.0253746272787306,0.743723056917216
"TCGA-AG-A026-01",0.0228833274698225,0.887436257462681
"TCGA-AG-A02G-01",0.0349127693701651,0.849805401083072
"TCGA-AG-A02N-01",0.0401284655549076,0.922575708566704
"TCGA-AG-A02X-01",0.0320192875022768,0.730047894374228
"TCGA-AG-A032-01",0.028123701924077,0.780326259607949
"TCGA-AY-4070-01",0.0274832866430834,0.937878115332101
"TCGA-AY-4071-01",0.0254242256106904,0.860533833085852
"TCGA-AZ-4308-01",0.00795343450840818,0.697150068464021
"TCGA-AZ-4313-01",0.0197807652884674,0.570056229110726
"TCGA-AZ-4684-01",0.0234694979488454,0.826202327093399
"TCGA-CM-4746-01",0.0263830889853269,0.626008383443456
"TCGA-CM-4748-01",0.0288551634953646,0.994404604692206
"TCGA-CM-4750-01",0.0253059792489365,0.724204264049771
"TCGA-CM-4752-01",0.0329042276200282,0.999887005302515
"TCGA-CM-5341-01",0.0565836537506411,1.46428976997124
"TCGA-DC-6156-01",0.0357684023924538,1.63002882198709
"TCGA-DM-A1D6-01",0.0427512858532052,0.88255824234576
"TCGA-DY-A1DE-01",0.0450723203909076,1.19964626670294
"TCGA-EF-5831-01",0.0504042140551476,1.19388603824519
"TCGA-EI-6883-01",0.0369411380036696,0.925994582748841
"TCGA-G4-6317-02",0.0381798456994158,0.887320676215655
"TCGA-G4-6323-01",0.0404675000724745,0.914557431956747
"TCGA-NH-A8F7-06",0.047459389830256,0.920003484321914
