,mean_z_low,Cell type
HN28_P3P4_E12_S60_comb,0.04981190178260588,Non-malignant
HN28_P3P4_F01_S61_comb,0.1687422635592629,Non-malignant
HN28_P3P4_F02_S62_comb,0.3588685479454754,Non-malignant
HN28_P3P4_F03_S63_comb,0.044815267817672616,Non-malignant
HN28_P3P4_F04_S64_comb,0.14036660793185463,Non-malignant
HN28_P3P4_F05_S65_comb,0.6300448885668837,Non-malignant
HN28_P3P4_F07_S67_comb,0.27962325439985747,Non-malignant
HN28_P3P4_F08_S68_comb,0.3414645611696637,Non-malignant
HN28_P3P4_F09_S69_comb,0.5434710110116074,Non-malignant
HN28_P3P4_F10_S70_comb,-0.16571549399708813,Non-malignant
HN28_P3P4_F11_S71_comb,0.09537287484648778,Non-malignant
HN28_P3P4_F12_S72_comb,0.06012287031670537,Non-malignant
HN28_P3P4_G01_S73_comb,0.10735166730229295,Non-malignant
HN28_P3P4_G02_S74_comb,0.46818944331799306,Non-malignant
HN28_P3P4_G03_S75_comb,0.6574283923975457,Non-malignant
HN28_P3P4_G04_S76_comb,0.5202463325833434,Non-malignant
HN28_P3P4_G05_S77_comb,-0.019668296810776115,Non-malignant
HN28_P3P4_G06_S78_comb,-0.01630479166613865,Non-malignant
HN28_P3P4_G07_S79_comb,0.11083302991253152,Non-malignant
HN28_P3P4_G08_S80_comb,0.6109892949878014,Non-malignant
HN28_P3P4_G11_S83_comb,0.057447936036045824,Non-malignant
HN28_P3P4_G12_S84_comb,0.07753261610541172,Non-malignant
HN28_P3P4_H02_S86_comb,-0.239653253667536,Non-malignant
HN28_P3P4_H03_S87_comb,0.14413969976156155,Non-malignant
HN28_P3P4_H05_S89_comb,0.12478194259356089,Non-malignant
HN28_P3P4_H06_S90_comb,-0.20967775409078498,Non-malignant
HN28_P3P4_H07_S91_comb,0.22263841535399445,Non-malignant
HN28_P3P4_H08_S92_comb,-0.1373748819059464,Non-malignant
HN28_P3P4_H09_S93_comb,0.15989961700754962,Non-malignant
HN28_P3P4_H10_S94_comb,0.29092212383703914,Non-malignant
HN28_P3P4_H11_S95_comb,-0.09834390075386092,Non-malignant
HN28_P3P4_H12_S96_comb,0.21553701278166362,Non-malignant
HN28_P5_A01_S193_comb,-0.05177984960132066,Non-malignant
HN28_P5_A03_S195_comb,-0.14447533374351904,Non-malignant
HN28_P5_A05_S197_comb,0.10987455191864076,Non-malignant
HN28_P5_A08_S200_comb,0.34526978517896945,Non-malignant
HN28_P5_A10_S202_comb,0.18688874348185677,Non-malignant
HN28_P5_A11_S203_comb,-0.015054293130354824,Non-malignant
HN28_P5_A12_S204_comb,0.1008816609200533,Non-malignant
HN28_P5_B03_S207_comb,-0.06735697497410258,Non-malignant
HN28_P5_B04_S208_comb,0.01656533472162648,Non-malignant
HN28_P5_B05_S209_comb,-0.04516997655505177,Non-malignant
HN28_P5_B10_S214_comb,0.12668771143651422,Non-malignant
HN28_P5_B11_S215_comb,0.3152031741048819,Non-malignant
HN28_P5_C01_S217_comb,-0.2061918245802427,Non-malignant
HN28_P5_C02_S218_comb,0.18060431873140323,Non-malignant
HN28_P5_C07_S223_comb,-0.13700751688180035,Non-malignant
HN28_P5_C08_S224_comb,0.05896081079725484,Non-malignant
HN28_P5_C09_S225_comb,-0.16760886848824794,Non-malignant
HN28_P5_C10_S226_comb,0.27942224896137524,Non-malignant
HN28_P5_D01_S229_comb,-0.04066129323937551,Non-malignant
HN28_P5_D02_S230_comb,0.10049315656366282,Non-malignant
HN28_P5_D04_S232_comb,-0.012137070404668611,Non-malignant
HN28_P5_D06_S234_comb,0.1330729691426684,Non-malignant
HN28_P5_D07_S235_comb,0.5672226308385102,Non-malignant
HN28_P5_D11_S239_comb,0.2476164580352462,Non-malignant
HN28_P5_D12_S240_comb,-0.1871557106858914,Non-malignant
HN28_P5_E02_S242_comb,0.06064691275857149,Non-malignant
HN28_P5_E03_S243_comb,-0.20452778773360006,Non-malignant
HN28_P5_E04_S244_comb,0.006013719616728038,Non-malignant
HN28_P5_E05_S245_comb,-0.04029810074259346,Non-malignant
HN28_P5_E06_S246_comb,-0.1396986751282596,Non-malignant
HN28_P5_E09_S249_comb,-0.015844904570630133,Non-malignant
HN28_P5_E10_S250_comb,0.28834145641967246,Non-malignant
HN28_P5_E11_S251_comb,0.014282495354908883,Non-malignant
HN28_P5_F02_S254_comb,0.6017085026110882,Non-malignant
HN28_P5_F03_S255_comb,-0.02240080644759915,Non-malignant
HN28_P5_F04_S256_comb,0.08537775091219517,Non-malignant
HN28_P5_F06_S258_comb,0.2103122476154817,Non-malignant
HN28_P5_F07_S259_comb,0.17946929788284496,Non-malignant
HN28_P5_F08_S260_comb,0.35565957635246404,Non-malignant
HN28_P5_G01_S265_comb,0.09938900691668721,Non-malignant
HN28_P5_G02_S266_comb,0.2988354936129993,Non-malignant
HN28_P5_G04_S268_comb,0.20949756525988147,Non-malignant
HN28_P5_G07_S271_comb,-0.059919584112372706,Non-malignant
HN28_P5_G09_S273_comb,0.02806237222746538,Non-malignant
HN28_P5_G10_S274_comb,0.7751327008376461,Non-malignant
HN28_P5_G12_S276_comb,0.25604230675127265,Non-malignant
HN28_P5_H03_S279_comb,0.23390229338529947,Non-malignant
HN28_P5_H04_S280_comb,0.17775996674607003,Non-malignant
HN28_P5_H05_S281_comb,0.08140310007981089,Non-malignant
HN28_P5_H06_S282_comb,-0.08481460034835477,Non-malignant
HN28_P5_H07_S283_comb,-0.11158971713151669,Non-malignant
HN28_P5_H08_S284_comb,0.010949457758044057,Non-malignant
HN28_P5_H09_S285_comb,-0.021618550973020817,Non-malignant
HN28_P5_H10_S286_comb,-0.18366388939828623,Non-malignant
HN28_P5_H11_S287_comb,0.13720945016763722,Non-malignant
HN28_P6_A02_S98_comb,-0.03533103908148338,Non-malignant
HN28_P6_A03_S99_comb,0.04412205390460601,Non-malignant
HN28_P6_A04_S100_comb,0.17686704609702525,Non-malignant
HN28_P6_A05_S101_comb,0.5564403023965174,Non-malignant
HN28_P6_A08_S104_comb,-0.025795121771269268,Non-malignant
HN28_P6_A09_S105_comb,0.09849481121303526,Non-malignant
HN28_P6_A10_S106_comb,0.008843072060357745,Non-malignant
HN28_P6_B03_S111_comb,-0.1758110389338613,Non-malignant
HN28_P6_B04_S112_comb,-0.08748441589738785,Non-malignant
HN28_P6_B06_S114_comb,0.10918553545261092,Non-malignant
HN28_P6_B07_S115_comb,0.06072067490037075,Non-malignant
HN28_P6_B09_S117_comb,-0.02265189902898243,Non-malignant
HN28_P6_B10_S118_comb,0.008993686169035654,Non-malignant
HN28_P6_B11_S119_comb,-0.15445546611736075,Non-malignant
HN28_P6_B12_S120_comb,0.09372660527418894,Non-malignant
HN28_P6_C01_S121_comb,0.18121563285876197,Non-malignant
HN28_P6_C02_S122_comb,0.28637984481477696,Non-malignant
HN28_P6_C05_S125_comb,0.193821401721424,Non-malignant
HN28_P6_C07_S127_comb,-0.013001851270629269,Non-malignant
HN28_P6_C10_S130_comb,0.34687987526885283,Non-malignant
HN28_P6_C11_S131_comb,-0.12225682814747635,Non-malignant
HN28_P6_D02_S134_comb,0.6210452380738208,Non-malignant
HN28_P6_D03_S135_comb,0.10267874115044894,Non-malignant
HN28_P6_D04_S136_comb,0.01895446556625486,Non-malignant
HN28_P6_D05_S137_comb,-0.07997268826220512,Non-malignant
HN28_P6_D06_S138_comb,0.8304346595251322,Non-malignant
HN28_P6_D07_S139_comb,-0.022874442316092432,Non-malignant
HN28_P6_D08_S140_comb,0.4578215192234751,Non-malignant
HN28_P6_D09_S141_comb,-0.14286402903175324,Non-malignant
HN28_P6_D10_S142_comb,-0.07577961735429102,Non-malignant
HN28_P6_D11_S143_comb,-0.10221917855378394,Non-malignant
HN28_P6_D12_S144_comb,0.09137039898549783,Non-malignant
HN28_P6_E02_S146_comb,0.2604283915210829,Non-malignant
HN28_P6_E04_S148_comb,0.030990287669670366,Non-malignant
HN28_P6_E06_S150_comb,0.0552042141609954,Non-malignant
HN28_P6_E07_S151_comb,-0.11463369456299084,Non-malignant
HN28_P6_E09_S153_comb,0.1945907461526888,Non-malignant
HN28_P6_E10_S154_comb,0.22388382492072448,Non-malignant
HN28_P6_E12_S156_comb,0.24984815265470972,Non-malignant
HN28_P6_F01_S157_comb,0.034413400175766995,Non-malignant
HN28_P6_F03_S159_comb,0.4971095856527835,Non-malignant
HN28_P6_F04_S160_comb,0.02232929435320263,Non-malignant
HN28_P6_F05_S161_comb,0.327937995923421,Non-malignant
HN28_P6_F06_S162_comb,0.6927767820147154,Non-malignant
HN28_P6_F07_S163_comb,0.07413207724331503,Non-malignant
HN28_P6_F08_S164_comb,0.03140582305344967,Non-malignant
HN28_P6_F09_S165_comb,-0.07643922936582012,Non-malignant
HN28_P6_F10_S166_comb,0.09966447303178386,Non-malignant
HN28_P6_F11_S167_comb,-0.0050607237142788605,Non-malignant
HN28_P6_F12_S168_comb,0.4386686475476384,Non-malignant
HN28_P6_G05_S173_comb,0.06585429718693935,Non-malignant
HN28_P6_G06_S174_comb,-0.009836684563483265,Non-malignant
HN28_P6_G08_S176_comb,0.16771720377284913,Non-malignant
HN28_P6_G09_S177_comb,-0.08376832974916142,Non-malignant
HN28_P6_G11_S179_comb,0.08079087546721682,Non-malignant
HN28_P6_H01_S181_comb,0.05615640330838635,Non-malignant
HN28_P6_H02_S182_comb,-0.22542446060565194,Non-malignant
HN28_P6_H07_S187_comb,-0.002365677612967626,Non-malignant
HN28_P6_H10_S190_comb,-0.10877185638223316,Non-malignant
HN28_P6_H11_S191_comb,-0.18087790749116628,Non-malignant
HN28_P6_H12_S192_comb,-0.12919118650091807,Non-malignant
HNSCC10_p14_HNSCC10_P14_A02,0.2288511738185457,Non-malignant
HNSCC10_p14_HNSCC10_P14_A06,-0.23294077061199678,Non-malignant
HNSCC10_p14_HNSCC10_P14_A07,-0.2042661408596921,Non-malignant
HNSCC10_p14_HNSCC10_P14_A11,-0.21487962771134586,Non-malignant
HNSCC10_p14_HNSCC10_P14_A12,-0.012138358797795679,Non-malignant
HNSCC10_p14_HNSCC10_P14_B02,-0.24301973780653022,Non-malignant
HNSCC10_p14_HNSCC10_P14_B04,-0.0004947261454581101,Non-malignant
HNSCC10_p14_HNSCC10_P14_B05,0.0321048988616249,Non-malignant
HNSCC10_p14_HNSCC10_P14_B06,-0.2740293054490737,Non-malignant
HNSCC10_p14_HNSCC10_P14_B08,-0.12464705599903066,Non-malignant
HNSCC10_p14_HNSCC10_P14_B10,-0.10492833664773699,Non-malignant
HNSCC10_p14_HNSCC10_P14_B11,0.1055953147911874,Non-malignant
HNSCC10_p14_HNSCC10_P14_B12,-0.0006558638486099886,Non-malignant
HNSCC10_p14_HNSCC10_P14_C04,-0.08132440395395003,Non-malignant
HNSCC10_p14_HNSCC10_P14_C07,-0.15413807804796362,Non-malignant
HNSCC10_p14_HNSCC10_P14_D02,0.16142261988817927,Non-malignant
HNSCC10_p14_HNSCC10_P14_D03,-0.3040602027545209,Non-malignant
HNSCC10_p14_HNSCC10_P14_D07,-0.23019334957866391,Non-malignant
HNSCC10_p14_HNSCC10_P14_D08,-0.1757589257916661,Non-malignant
HNSCC10_p14_HNSCC10_P14_D10,0.3142848421294904,Non-malignant
HNSCC10_p14_HNSCC10_P14_D12,-0.022038177929667915,Non-malignant
HNSCC10_p14_HNSCC10_P14_E03,-0.2691375070069685,Non-malignant
HNSCC10_p14_HNSCC10_P14_E05,-0.2052220652480138,Non-malignant
HNSCC10_p14_HNSCC10_P14_E07,0.05401321718899816,Non-malignant
HNSCC10_p14_HNSCC10_P14_E09,-0.07071490559858634,Non-malignant
HNSCC10_p14_HNSCC10_P14_F02,0.025420360396671907,Non-malignant
HNSCC10_p14_HNSCC10_P14_F03,-0.22550379789029584,Non-malignant
HNSCC10_p14_HNSCC10_P14_F06,-0.21018429911484537,Non-malignant
HNSCC10_p14_HNSCC10_P14_F09,-0.09964256088121051,Non-malignant
HNSCC10_p14_HNSCC10_P14_F10,-0.22271820712819418,Non-malignant
HNSCC10_p14_HNSCC10_P14_G02,0.04956388565592815,Non-malignant
HNSCC10_p14_HNSCC10_P14_G06,-0.09682869424901294,Non-malignant
HNSCC10_p14_HNSCC10_P14_G08,0.2402560560798124,Non-malignant
HNSCC10_p14_HNSCC10_P14_G09,0.011325917421458517,Non-malignant
HNSCC10_p14_HNSCC10_P14_H04,-0.19476256141342974,Non-malignant
HNSCC10_p14_HNSCC10_P14_H07,0.19370775708955484,Non-malignant
HNSCC10_p14_HNSCC10_P14_H08,-0.28987018888313154,Non-malignant
HNSCC10_p14_HNSCC10_P14_H12,0.0037714600039920007,Non-malignant
HNSCC10_p1_HNSCC10_P1_A01,0.9654273092103504,Non-malignant
HNSCC10_p1_HNSCC10_P1_A03,0.41268362843185785,Non-malignant
HNSCC10_p1_HNSCC10_P1_A05,-0.2101397757559132,Non-malignant
HNSCC10_p1_HNSCC10_P1_A06,0.15374839428131176,Non-malignant
HNSCC10_p1_HNSCC10_P1_A07,-0.2028050517552785,Non-malignant
HNSCC10_p1_HNSCC10_P1_B05,0.6492671060077572,Non-malignant
HNSCC10_p1_HNSCC10_P1_B07,0.5780254718238967,Non-malignant
HNSCC10_p1_HNSCC10_P1_B08,0.24740712043847018,Non-malignant
HNSCC10_p1_HNSCC10_P1_B09,0.21814675578253453,Non-malignant
HNSCC10_p1_HNSCC10_P1_C05,0.49047834575983257,Non-malignant
HNSCC10_p1_HNSCC10_P1_C06,-0.22969084003819754,Non-malignant
HNSCC10_p1_HNSCC10_P1_C12,0.33732574710613683,Non-malignant
HNSCC10_p1_HNSCC10_P1_D01,-0.003243625997670727,Non-malignant
HNSCC10_p1_HNSCC10_P1_D03,0.4874980073121198,Non-malignant
HNSCC10_p1_HNSCC10_P1_D04,0.29163883276032326,Non-malignant
HNSCC10_p1_HNSCC10_P1_D07,0.02289392690520088,Non-malignant
HNSCC10_p1_HNSCC10_P1_D09,0.4452601796994805,Non-malignant
HNSCC10_p1_HNSCC10_P1_E04,-0.0024683132511881525,Non-malignant
HNSCC10_p1_HNSCC10_P1_E05,0.42099993564423105,Non-malignant
HNSCC10_p1_HNSCC10_P1_E06,0.11008277313449753,Non-malignant
HNSCC10_p1_HNSCC10_P1_F02,0.4095338034681983,Non-malignant
HNSCC10_p1_HNSCC10_P1_F05,0.3088464833038695,Non-malignant
HNSCC10_p1_HNSCC10_P1_F06,0.019303744959994568,Non-malignant
HNSCC10_p1_HNSCC10_P1_F07,0.5635175149410292,Non-malignant
HNSCC10_p1_HNSCC10_P1_F08,0.2918133402045385,Non-malignant
HNSCC10_p1_HNSCC10_P1_F09,0.16375669351770356,Non-malignant
HNSCC10_p1_HNSCC10_P1_F10,0.44066329626670736,Non-malignant
HNSCC10_p1_HNSCC10_P1_G01,0.27969488908584383,Non-malignant
HNSCC10_p1_HNSCC10_P1_G04,0.4331577802417011,Non-malignant
HNSCC10_p1_HNSCC10_P1_G05,-0.2635607789912535,Non-malignant
HNSCC10_p1_HNSCC10_P1_G09,-0.03608701037410057,Non-malignant
HNSCC10_p1_HNSCC10_P1_G11,0.28478371402296415,Non-malignant
HNSCC10_p1_HNSCC10_P1_H04,-0.22534328775879295,Non-malignant
HNSCC10_p1_HNSCC10_P1_H07,-0.20873957487645758,Non-malignant
HNSCC10_p1_HNSCC10_P1_H08,-0.1826166024262203,Non-malignant
HNSCC10_p1_HNSCC10_P1_H11,0.5784938299075905,Non-malignant
HNSCC10_p4_HNSCC10_P4_A01,-0.1717561580606231,Non-malignant
HNSCC10_p4_HNSCC10_P4_A06,-0.19136882548549455,Non-malignant
HNSCC10_p4_HNSCC10_P4_A12,-0.17581922364718097,Non-malignant
HNSCC10_p4_HNSCC10_P4_B11,-0.04956988605691125,Non-malignant
HNSCC10_p4_HNSCC10_P4_C10,-0.2055438378158476,Non-malignant
HNSCC10_p4_HNSCC10_P4_C11,-0.08977666861829263,Non-malignant
HNSCC10_p4_HNSCC10_P4_D12,-0.12795082685537934,Non-malignant
HNSCC10_p4_HNSCC10_P4_F12,-0.09274383568331288,Non-malignant
HNSCC10_p4_HNSCC10_P4_G04,0.4374809535003782,Non-malignant
HNSCC10_p4_HNSCC10_P4_H07,-0.14523994182469627,Non-malignant
HNSCC10_p4_HNSCC10_P4_H10,-0.14907245508294348,Non-malignant
HNSCC10_p4_HNSCC10_P4_H12,-0.129776884505471,Non-malignant
HNSCC12_p11_HNSCC12_P11_E10,0.1673336456376774,Non-malignant
HNSCC12_p18_HNSCC12_P18_A01,0.0069023837613981865,Non-malignant
HNSCC12_p18_HNSCC12_P18_A07,-0.08589537810475696,Non-malignant
HNSCC12_p18_HNSCC12_P18_A12,0.09682273115542112,Non-malignant
HNSCC12_p18_HNSCC12_P18_B01,-0.17445565424772635,Non-malignant
HNSCC12_p18_HNSCC12_P18_B05,-0.07441354288275731,Non-malignant
HNSCC12_p18_HNSCC12_P18_B07,0.0151981504529413,Non-malignant
HNSCC12_p18_HNSCC12_P18_B09,-0.178781449575283,Non-malignant
HNSCC12_p18_HNSCC12_P18_C01,0.10224684353081162,Non-malignant
HNSCC12_p18_HNSCC12_P18_C02,-0.013772816593984112,Non-malignant
HNSCC12_p18_HNSCC12_P18_C03,0.1354997776958657,Non-malignant
HNSCC12_p18_HNSCC12_P18_C04,-0.210268912909831,Non-malignant
HNSCC12_p18_HNSCC12_P18_C05,0.23204354519091963,Non-malignant
HNSCC12_p18_HNSCC12_P18_C08,0.10831928591437473,Non-malignant
HNSCC12_p18_HNSCC12_P18_C09,0.12663667847668678,Non-malignant
HNSCC12_p18_HNSCC12_P18_C10,0.11136982080486098,Non-malignant
HNSCC12_p18_HNSCC12_P18_C11,0.044832151615413644,Non-malignant
HNSCC12_p18_HNSCC12_P18_C12,0.019812616004109548,Non-malignant
HNSCC12_p18_HNSCC12_P18_D02,0.013871950581997144,Non-malignant
HNSCC12_p18_HNSCC12_P18_D03,0.04330582019625042,Non-malignant
HNSCC12_p18_HNSCC12_P18_D04,0.13197403108176767,Non-malignant
HNSCC12_p18_HNSCC12_P18_D06,-0.17771654858522448,Non-malignant
HNSCC12_p18_HNSCC12_P18_D08,-0.1770014449071672,Non-malignant
HNSCC12_p18_HNSCC12_P18_D09,-0.19809909407906895,Non-malignant
HNSCC12_p18_HNSCC12_P18_D10,0.22420064990875227,Non-malignant
HNSCC12_p18_HNSCC12_P18_D12,-0.09372649639319884,Non-malignant
HNSCC12_p18_HNSCC12_P18_E02,-0.180043434756487,Non-malignant
HNSCC12_p18_HNSCC12_P18_E03,0.33575012691153316,Non-malignant
HNSCC12_p18_HNSCC12_P18_E05,-0.08468065289956674,Non-malignant
HNSCC12_p18_HNSCC12_P18_E10,0.2065192366626417,Non-malignant
HNSCC12_p18_HNSCC12_P18_E11,0.0010839514223753574,Non-malignant
HNSCC12_p18_HNSCC12_P18_F03,-0.22364390505609838,Non-malignant
HNSCC12_p18_HNSCC12_P18_F07,-0.007087965373151759,Non-malignant
HNSCC12_p18_HNSCC12_P18_F09,-0.18540741262024085,Non-malignant
HNSCC12_p18_HNSCC12_P18_F11,0.0896674935437361,Non-malignant
HNSCC12_p18_HNSCC12_P18_F12,-0.03138700876000894,Non-malignant
HNSCC12_p18_HNSCC12_P18_G05,-0.14432548525675765,Non-malignant
HNSCC12_p18_HNSCC12_P18_G06,-0.29304408032616636,Non-malignant
HNSCC12_p18_HNSCC12_P18_G07,0.3199704206480357,Non-malignant
HNSCC12_p18_HNSCC12_P18_G08,-0.07856279147236866,Non-malignant
HNSCC12_p18_HNSCC12_P18_G10,-0.004859450832814514,Non-malignant
HNSCC12_p18_HNSCC12_P18_H01,-0.28378204667075596,Non-malignant
HNSCC12_p18_HNSCC12_P18_H03,0.081835882293392,Non-malignant
HNSCC12_p18_HNSCC12_P18_H05,-0.16986949031651574,Non-malignant
HNSCC12_p18_HNSCC12_P18_H06,-0.11834494180848895,Non-malignant
HNSCC12_p18_HNSCC12_P18_H07,-0.16445300020451215,Non-malignant
HNSCC12_p18_HNSCC12_P18_H08,-0.0890084290136782,Non-malignant
HNSCC12_p19_HNSCC12_P19_A09,-0.030811223360843826,Non-malignant
HNSCC12_p19_HNSCC12_P19_A11,0.11512073059833977,Non-malignant
HNSCC12_p19_HNSCC12_P19_B01,-0.23116453304494558,Non-malignant
HNSCC12_p19_HNSCC12_P19_B05,-0.06538110042609858,Non-malignant
HNSCC12_p19_HNSCC12_P19_B06,0.08128568644532075,Non-malignant
HNSCC12_p19_HNSCC12_P19_B07,-0.12354995105543673,Non-malignant
HNSCC12_p19_HNSCC12_P19_B08,0.16531703783588347,Non-malignant
HNSCC12_p19_HNSCC12_P19_B09,-0.11546078694542004,Non-malignant
HNSCC12_p19_HNSCC12_P19_B12,-0.09239787119447487,Non-malignant
HNSCC12_p19_HNSCC12_P19_C04,0.0208529635312214,Non-malignant
HNSCC12_p19_HNSCC12_P19_C05,-0.17814410255988494,Non-malignant
HNSCC12_p19_HNSCC12_P19_C09,-0.05324273918960376,Non-malignant
HNSCC12_p19_HNSCC12_P19_C11,0.42090361132663057,Non-malignant
HNSCC12_p19_HNSCC12_P19_D07,-0.17646363827364817,Non-malignant
HNSCC12_p19_HNSCC12_P19_D08,0.15286964736534833,Non-malignant
HNSCC12_p19_HNSCC12_P19_D09,-0.30077217608614537,Non-malignant
HNSCC12_p19_HNSCC12_P19_D12,-0.20544952526601,Non-malignant
HNSCC12_p19_HNSCC12_P19_E02,-0.13585731158121594,Non-malignant
HNSCC12_p19_HNSCC12_P19_E03,0.0824456013204777,Non-malignant
HNSCC12_p19_HNSCC12_P19_E05,0.08708406070725426,Non-malignant
HNSCC12_p19_HNSCC12_P19_E06,-0.011535904454208483,Non-malignant
HNSCC12_p19_HNSCC12_P19_E07,0.05168978908638112,Non-malignant
HNSCC12_p19_HNSCC12_P19_E09,0.046744860344888776,Non-malignant
HNSCC12_p19_HNSCC12_P19_E10,-0.25366355133789775,Non-malignant
HNSCC12_p19_HNSCC12_P19_E11,-0.17925747830286873,Non-malignant
HNSCC12_p19_HNSCC12_P19_E12,0.23874845849300205,Non-malignant
HNSCC12_p19_HNSCC12_P19_F02,-0.10821604878519225,Non-malignant
HNSCC12_p19_HNSCC12_P19_F03,0.17091321862798664,Non-malignant
HNSCC12_p19_HNSCC12_P19_F07,-0.10938009666816968,Non-malignant
HNSCC12_p19_HNSCC12_P19_F09,-0.2858875231222811,Non-malignant
HNSCC12_p19_HNSCC12_P19_F10,-0.22126950567106535,Non-malignant
HNSCC12_p19_HNSCC12_P19_G03,0.15762777051057358,Non-malignant
HNSCC12_p19_HNSCC12_P19_G04,-0.042828379299326626,Non-malignant
HNSCC12_p19_HNSCC12_P19_G05,-0.004538254792488166,Non-malignant
HNSCC12_p19_HNSCC12_P19_G06,0.016351017773760804,Non-malignant
HNSCC12_p19_HNSCC12_P19_G07,0.16010752396225664,Non-malignant
HNSCC12_p19_HNSCC12_P19_G08,0.23691847565480745,Non-malignant
HNSCC12_p19_HNSCC12_P19_G09,0.026844614096737367,Non-malignant
HNSCC12_p19_HNSCC12_P19_H03,0.44390671648303287,Non-malignant
HNSCC12_p19_HNSCC12_P19_H05,-0.06482442341413083,Non-malignant
HNSCC12_p19_HNSCC12_P19_H07,0.07091715042305294,Non-malignant
HNSCC12_p19_HNSCC12_P19_H09,-0.11911755301070097,Non-malignant
HNSCC12_p19_HNSCC12_P19_H10,0.25569848746180307,Non-malignant
HNSCC12_p19_HNSCC12_P19_H11,0.05173950416896355,Non-malignant
HNSCC12_p20_HNSCC12_P20_A01,-0.30475587840569307,Non-malignant
HNSCC12_p20_HNSCC12_P20_A02,0.14955620812648698,Non-malignant
HNSCC12_p20_HNSCC12_P20_A05,-0.3080707955581334,Non-malignant
HNSCC12_p20_HNSCC12_P20_A07,0.155948719629744,Non-malignant
HNSCC12_p20_HNSCC12_P20_A08,0.19594475680224743,Non-malignant
HNSCC12_p20_HNSCC12_P20_A12,-0.17526468286390676,Non-malignant
HNSCC12_p20_HNSCC12_P20_B02,-0.14703571920690658,Non-malignant
HNSCC12_p20_HNSCC12_P20_B03,-0.11182163413689868,Non-malignant
HNSCC12_p20_HNSCC12_P20_B04,0.13356958813056274,Non-malignant
HNSCC12_p20_HNSCC12_P20_B05,0.281028716410641,Non-malignant
HNSCC12_p20_HNSCC12_P20_B07,0.035329453579078546,Non-malignant
HNSCC12_p20_HNSCC12_P20_B08,-0.10305580628137419,Non-malignant
HNSCC12_p20_HNSCC12_P20_B09,-0.013303363205444696,Non-malignant
HNSCC12_p20_HNSCC12_P20_B11,-0.19544722059915773,Non-malignant
HNSCC12_p20_HNSCC12_P20_C01,0.22350449576270676,Non-malignant
HNSCC12_p20_HNSCC12_P20_C02,0.24246601786148864,Non-malignant
HNSCC12_p20_HNSCC12_P20_C03,0.15620077638923077,Non-malignant
HNSCC12_p20_HNSCC12_P20_C06,-0.023862906402198136,Non-malignant
HNSCC12_p20_HNSCC12_P20_C08,0.18672673077936522,Non-malignant
HNSCC12_p20_HNSCC12_P20_C10,-0.00011789105941347246,Non-malignant
HNSCC12_p20_HNSCC12_P20_C12,-0.06603981660237852,Non-malignant
HNSCC12_p20_HNSCC12_P20_D01,-0.032745487587851216,Non-malignant
HNSCC12_p20_HNSCC12_P20_D03,0.19085227690698267,Non-malignant
HNSCC12_p20_HNSCC12_P20_D04,0.06941818702207703,Non-malignant
