,mean_z_high,Cell type,mean_z_low
HNSCC_17_P10_F02_S254_comb,-0.2938315865097624,Non-malignant,0.09979645667638543
HNSCC_17_P10_F03_S255_comb,-0.21775335917306482,Non-malignant,-0.0340853277214867
HNSCC_17_P10_F05_S257_comb,-0.3736390359596037,Non-malignant,-0.1939922956117108
HNSCC_17_P10_F06_S258_comb,-0.23975024392615168,Non-malignant,-0.30407202833812336
HNSCC_17_P10_F07_S259_comb,-0.36600408496557174,Non-malignant,-0.19846098177819926
HNSCC_17_P10_F08_S260_comb,-0.18939865942625925,Non-malignant,-0.08700640732725923
HNSCC_17_P10_F09_S261_comb,-0.3363518387404989,Non-malignant,-0.3117157529652452
HNSCC_17_P10_F10_S262_comb,-0.263418754731291,Non-malignant,-0.20096674532934666
HNSCC_17_P10_F11_S263_comb,0.11131021623249733,Non-malignant,0.14680319897828023
HNSCC_17_P10_F12_S264_comb,-0.367629321052491,Non-malignant,-0.057463803921887595
HNSCC_17_P10_G01_S265_comb,-0.23710256472627567,Non-malignant,-0.3055778921800979
HNSCC_17_P10_G02_S266_comb,-0.20857807042780505,Non-malignant,-0.16396635093837938
HNSCC_17_P10_G03_S267_comb,-0.36950743239980205,Non-malignant,-0.15748660535483705
HNSCC_17_P10_G04_S268_comb,-0.1294750259762261,Non-malignant,0.233430961754377
HNSCC_17_P10_G05_S269_comb,-0.32659182083477306,Non-malignant,-0.045084509789981894
HNSCC_17_P10_G06_S270_comb,-0.3793335206961721,Non-malignant,0.12659197758981092
HNSCC_17_P10_G07_S271_comb,-0.1339934932570087,Non-malignant,0.1326449176128562
HNSCC_17_P10_G08_S272_comb,-0.37068279103224505,Non-malignant,-0.08335724400065243
HNSCC_17_P10_G09_S273_comb,-0.25372433683049056,Non-malignant,0.36773849634784195
HNSCC_17_P10_G10_S274_comb,-0.046205831801536694,Non-malignant,0.0016820279921159352
HNSCC_17_P10_G11_S275_comb,-0.3870063960843442,Non-malignant,-0.054026645205449156
HNSCC_17_P10_G12_S276_comb,-0.38061799073373437,Non-malignant,0.05780112117868279
HNSCC_17_P10_H01_S277_comb,-0.25918847750111856,Non-malignant,-0.03402513570435881
HNSCC_17_P10_H02_S278_comb,-0.131660620302406,Non-malignant,-0.042235717397704674
HNSCC_17_P10_H03_S279_comb,-0.3090359837844837,Non-malignant,0.11330067203753953
HNSCC_17_P10_H04_S280_comb,0.08501259444671169,Non-malignant,0.018606661982668284
HNSCC_17_P10_H05_S281_comb,-0.3629758415240243,Non-malignant,-0.21967291406543377
HNSCC_17_P10_H06_S282_comb,-0.36870790985526625,Non-malignant,0.11952874388775579
HNSCC_17_P10_H08_S284_comb,-0.18709973648199146,Non-malignant,0.1689743894553188
HNSCC_17_P10_H10_S286_comb,-0.34865112539396625,Non-malignant,-0.21639769084865706
HNSCC_17_P10_H12_S288_comb,0.13826562116867627,Non-malignant,0.02704356137422795
HNSCC_17_P9_A01_S1_comb,-0.38252537021040633,Non-malignant,0.04424546683115889
HNSCC_17_P9_A05_S5_comb,0.2939286472567478,Non-malignant,-0.0954596091690494
HNSCC_17_P9_A06_S6_comb,-0.05755216906039245,Non-malignant,0.26820209749154955
HNSCC_17_P9_A07_S7_comb,-0.14464607188716888,Non-malignant,-0.07214227904211518
HNSCC_17_P9_A08_S8_comb,-0.2120766015851128,Non-malignant,0.23362838821640125
HNSCC_17_P9_A09_S9_comb,-0.24195561643774063,Non-malignant,-0.025774354655793454
HNSCC_17_P9_A10_S10_comb,-0.36976660369629594,Non-malignant,-0.14149758339532817
HNSCC_17_P9_A11_S11_comb,-0.33417882965679646,Non-malignant,0.06181342076493084
HNSCC_17_P9_A12_S12_comb,-0.3580882386879329,Non-malignant,-0.18898276054388138
HNSCC_17_P9_B02_S14_comb,-0.3572213768837289,Non-malignant,-0.05318502714717855
HNSCC_17_P9_B03_S15_comb,-0.37266934857141226,Non-malignant,-0.010832772454175174
HNSCC_17_P9_B04_S16_comb,-0.36914404195209516,Non-malignant,0.2675938773494077
HNSCC_17_P9_B05_S17_comb,-0.3660173887405262,Non-malignant,-0.06026589981518283
HNSCC_17_P9_B06_S18_comb,-0.19254877234731532,Non-malignant,0.015904942031146556
HNSCC_17_P9_B07_S19_comb,-0.34571946968754746,Non-malignant,-0.18492850804562505
HNSCC_17_P9_B08_S20_comb,-0.2811151613398485,Non-malignant,0.43032841400332095
HNSCC_17_P9_B09_S21_comb,-0.07514017428712645,Non-malignant,-0.08083535549236723
HNSCC_17_P9_B10_S22_comb,-0.13297674430283765,Non-malignant,-0.166595815891416
HNSCC_17_P9_B11_S23_comb,-0.3783465409465138,Non-malignant,-0.224338927809245
HNSCC_17_P9_B12_S24_comb,-0.32743093163564896,Non-malignant,0.0052760896132705865
HNSCC_17_P9_C01_S25_comb,-0.37217705093259534,Non-malignant,0.04547346284322667
HNSCC_17_P9_C02_S26_comb,-0.3554720322510662,Non-malignant,-0.15501857469919855
HNSCC_17_P9_C03_S27_comb,-0.054491974400450234,Non-malignant,0.5142889398103303
HNSCC_17_P9_C04_S28_comb,-0.33930815944702625,Non-malignant,-0.08786149252179831
HNSCC_17_P9_C05_S29_comb,-0.1722609347912939,Non-malignant,0.42679015682133503
HNSCC_17_P9_C06_S30_comb,-0.2851294399944516,Non-malignant,0.15130600852010312
HNSCC_17_P9_C07_S31_comb,-0.368951442264965,Non-malignant,0.11832784194848665
HNSCC_17_P9_C08_S32_comb,-0.2960052697839454,Non-malignant,0.18730557341017137
HNSCC_17_P9_C09_S33_comb,-0.2613595251457305,Non-malignant,-0.05782151151537537
HNSCC_17_P9_C10_S34_comb,-0.3358113201426472,Non-malignant,0.005852519389471262
HNSCC_17_P9_C11_S35_comb,-0.3692617345364224,Non-malignant,0.3125610433400218
HNSCC_17_P9_C12_S36_comb,-0.2808512858344041,Non-malignant,0.06918537043174214
HNSCC_17_P9_D01_S37_comb,-0.3748698815721122,Non-malignant,-0.06732085137258777
HNSCC_17_P9_D02_S38_comb,-0.16140246317679982,Non-malignant,0.04223915392597213
HNSCC_17_P9_D03_S39_comb,0.0850819232225068,Non-malignant,-0.00038910678025107367
HNSCC_17_P9_D05_S41_comb,-0.37905696410002415,Non-malignant,0.25764872591084753
HNSCC_17_P9_D06_S42_comb,-0.10975438940943857,Non-malignant,0.14051407484142278
HNSCC_17_P9_D08_S44_comb,-0.3521762953764824,Non-malignant,0.07743480633573974
HNSCC_17_P9_D09_S45_comb,-0.3582170240957761,Non-malignant,-0.01061170995299621
HNSCC_17_P9_D10_S46_comb,-0.07075098908194091,Non-malignant,-0.22207450331124096
HNSCC_17_P9_D11_S47_comb,-0.24852439875739687,Non-malignant,0.09009646315794902
HNSCC_17_P9_D12_S48_comb,-0.21622935396456586,Non-malignant,-0.07990640736020208
HNSCC_17_P9_E01_S49_comb,-0.24552156354082005,Non-malignant,0.18176970904650935
HNSCC_17_P9_E02_S50_comb,-0.32903398989667026,Non-malignant,0.5213013590064087
HNSCC_17_P9_E04_S52_comb,-0.2517483683370416,Non-malignant,-0.026779996442390694
HNSCC_17_P9_E05_S53_comb,-0.29381586039717866,Non-malignant,-0.08068008101968527
HNSCC_17_P9_E06_S54_comb,0.17330319924932241,Non-malignant,-0.008310325893011093
HNSCC_17_P9_E07_S55_comb,-0.20391607960820848,Non-malignant,-0.12711830390102571
HNSCC_17_P9_E08_S56_comb,0.08938395478200895,Non-malignant,0.4346760060796687
HNSCC_17_P9_E09_S57_comb,0.017081692103044818,Non-malignant,-0.06313221867091744
HNSCC_17_P9_E10_S58_comb,-0.34286784317211694,Non-malignant,0.042156846068299406
HNSCC_17_P9_E11_S59_comb,-0.1974140936495562,Non-malignant,0.23209007710943438
HNSCC_17_P9_E12_S60_comb,-0.21301154086923552,Non-malignant,-0.15263905738466532
HNSCC_17_P9_F01_S61_comb,-0.21437581679089548,Non-malignant,-0.01581667625145409
HNSCC_17_P9_F02_S62_comb,0.12766829594110407,Non-malignant,-0.11792809012960602
HNSCC_17_P9_F03_S63_comb,-0.3854575424798602,Non-malignant,0.11038304955795325
HNSCC_17_P9_F04_S64_comb,-0.2967127512826907,Non-malignant,0.00242867578718473
HNSCC_17_P9_F05_S65_comb,-0.38240818319536096,Non-malignant,-0.0959253244944092
HNSCC_17_P9_F06_S66_comb,-0.36056185458400847,Non-malignant,-0.14800409803844608
HNSCC_17_P9_F07_S67_comb,-0.22894043942958164,Non-malignant,0.24346899259238855
HNSCC_17_P9_F08_S68_comb,-0.3599127185841616,Non-malignant,0.08798994052828203
HNSCC_17_P9_F09_S69_comb,-0.3585741183447668,Non-malignant,-0.30494727962708984
HNSCC_17_P9_F10_S70_comb,-0.23883063945514452,Non-malignant,-0.020781055752276588
HNSCC_17_P9_F11_S71_comb,-0.19587828948224412,Non-malignant,0.3534926696044794
HNSCC_17_P9_F12_S72_comb,-0.3705172975408294,Non-malignant,0.012150345887125973
HNSCC_17_P9_G01_S73_comb,-0.02494394661770141,Non-malignant,-0.03847350563409986
HNSCC_17_P9_G02_S74_comb,-0.15682288220247287,Non-malignant,-0.1353830442208971
HNSCC_17_P9_G04_S76_comb,-0.37280610984127976,Non-malignant,-0.018384417164949964
HNSCC_17_P9_G05_S77_comb,-0.3690416584416922,Non-malignant,-0.27525090543965386
HNSCC_17_P9_G06_S78_comb,-0.07655188243442378,Non-malignant,0.11551149333672747
HNSCC_17_P9_G07_S79_comb,-0.36911637050155305,Non-malignant,-0.06345898918643725
HNSCC_17_P9_G08_S80_comb,-0.38032570710118685,Non-malignant,0.0414794543834171
HNSCC_17_P9_G09_S81_comb,-0.36072254008037186,Non-malignant,-0.29982806950165386
HNSCC_17_P9_G11_S83_comb,-0.09349529652578685,Non-malignant,0.08038502599963085
HNSCC_17_P9_G12_S84_comb,-0.26496666557489934,Non-malignant,-0.08382632278399965
HNSCC_17_P9_H01_S85_comb,-0.3787527808358169,Non-malignant,0.020576426869269217
HNSCC_17_P9_H02_S86_comb,-0.16371887411946412,Non-malignant,-0.14177429640228525
HNSCC_17_P9_H03_S87_comb,-0.2685583855573039,Non-malignant,0.22695923684380492
HNSCC_17_P9_H04_S88_comb,-0.17200038121145178,Non-malignant,-0.08544399959685033
HNSCC_17_P9_H05_S89_comb,-0.3821010198758651,Non-malignant,0.21660919295609993
HNSCC_17_P9_H06_S90_comb,-0.09839620149402203,Non-malignant,-0.1581450927662252
HNSCC_17_P9_H07_S91_comb,-0.30582151971247507,Non-malignant,-0.2912191789523914
HNSCC_17_P9_H08_S92_comb,-0.3713112162524197,Non-malignant,-0.04137978463495422
HNSCC_17_P9_H09_S93_comb,-0.3727421885176252,Non-malignant,-0.0894235110435981
HNSCC_17_P9_H10_S94_comb,-0.3554031541041027,Non-malignant,-0.05139186876671338
HNSCC_17_P9_H11_S95_comb,0.10952705357523564,Non-malignant,-0.29981872685440814
HNSCC_17_P9_H12_S96_comb,-0.26264116191872705,Non-malignant,0.08761527274968009
HNSCC_combo1_HNSCC_ComboP1_A02,-0.0897556993121991,Non-malignant,-0.11131528837423671
HNSCC_combo1_HNSCC_ComboP1_A03,-0.23194632016103284,Non-malignant,0.10918872872022364
HNSCC_combo1_HNSCC_ComboP1_A04,-0.37886866572463285,Non-malignant,0.12511397611015024
HNSCC_combo1_HNSCC_ComboP1_A06,-0.17259476818073016,Non-malignant,0.1589123625841935
HNSCC_combo1_HNSCC_ComboP1_A07,-0.3777575327475379,Non-malignant,0.34466536835152145
HNSCC_combo1_HNSCC_ComboP1_A10,-0.3609212017836232,Non-malignant,0.11125685472141351
HNSCC_combo1_HNSCC_ComboP1_A11,-0.3048348850700045,Non-malignant,0.00010131646530802654
HNSCC_combo1_HNSCC_ComboP1_B01,-0.18016342809106511,Non-malignant,-0.19939022185613658
HNSCC_combo1_HNSCC_ComboP1_B02,-0.09158695886995193,Non-malignant,0.17357339766915364
HNSCC_combo1_HNSCC_ComboP1_B07,-0.18886761167977567,Non-malignant,-0.07430533500817625
HNSCC_combo1_HNSCC_ComboP1_B09,-0.3796266074261656,Non-malignant,0.02376266382004762
HNSCC_combo1_HNSCC_ComboP1_B11,-0.1848675330111632,Non-malignant,0.27481350920328323
HNSCC_combo1_HNSCC_ComboP1_C02,-0.3594759562948144,Non-malignant,0.5302814061509189
HNSCC_combo1_HNSCC_ComboP1_C10,-0.35633183954604075,Non-malignant,-0.26668434464530266
HNSCC_combo1_HNSCC_ComboP1_C11,-0.2262544080587997,Non-malignant,0.029592293771566705
HNSCC_combo1_HNSCC_ComboP1_C12,-0.016043065472611754,Non-malignant,0.0382058254298917
HNSCC_combo1_HNSCC_ComboP1_D01,-0.15960738504334063,Non-malignant,-0.029591108500108758
HNSCC_combo1_HNSCC_ComboP1_D05,-0.3612957594026077,Non-malignant,0.03268616645557398
HNSCC_combo1_HNSCC_ComboP1_D09,-0.034085145661154476,Non-malignant,-0.11954330071397747
HNSCC_combo1_HNSCC_ComboP1_D11,-0.37212943780346525,Non-malignant,-0.050615278981618224
HNSCC_combo1_HNSCC_ComboP1_E02,-0.14406363181248724,Non-malignant,0.03581240356166584
HNSCC_combo1_HNSCC_ComboP1_E03,-0.06905347589442508,Non-malignant,-0.08748763085679336
HNSCC_combo1_HNSCC_ComboP1_E06,0.02779739599616902,Non-malignant,0.1791356160901605
HNSCC_combo1_HNSCC_ComboP1_E10,-0.25113472167812695,Non-malignant,0.1943685512646251
HNSCC_combo1_HNSCC_ComboP1_F02,-0.06209401333679332,Non-malignant,0.0809524539789419
HNSCC_combo1_HNSCC_ComboP1_F03,-0.22574951217327735,Non-malignant,0.20792632799351973
HNSCC_combo1_HNSCC_ComboP1_F07,-0.30505397781103577,Non-malignant,0.377675302217347
HNSCC_combo1_HNSCC_ComboP1_F10,-0.24588275285329791,Non-malignant,0.35214627488879285
HNSCC_combo1_HNSCC_ComboP1_F11,-0.2482769591394254,Non-malignant,0.14491834574687873
HNSCC_combo1_HNSCC_ComboP1_F12,-0.06553450911463152,Non-malignant,0.2000735794258811
HNSCC_combo1_HNSCC_ComboP1_G01,-0.1478290536537172,Non-malignant,-0.021154489380857334
HNSCC_combo1_HNSCC_ComboP1_G05,-0.3778344608340107,Non-malignant,0.01026114711671373
HNSCC_combo1_HNSCC_ComboP1_G07,-0.29454102363813217,Non-malignant,0.07427155467151163
HNSCC_combo1_HNSCC_ComboP1_G09,-0.23112515686329158,Non-malignant,0.21523564972314477
HNSCC_combo1_HNSCC_ComboP1_G10,-0.2032793371439986,Non-malignant,1.2830993522434264
HNSCC_combo1_HNSCC_ComboP1_G12,-0.19198071023893692,Non-malignant,0.3109853043069396
HNSCC_combo1_HNSCC_ComboP1_H01,0.1482504896433605,Non-malignant,-0.07066813620300846
HNSCC_combo2_HNSCC_ComboP2_A01,0.005994710908609113,Non-malignant,0.10495854916045878
HNSCC_combo2_HNSCC_ComboP2_A03,-0.37754610403693933,Non-malignant,0.04603738807023294
HNSCC_combo2_HNSCC_ComboP2_A04,-0.07715104309593504,Non-malignant,0.42503274540330505
HNSCC_combo2_HNSCC_ComboP2_A05,-0.1531399734117889,Non-malignant,-0.00318526818584714
HNSCC_combo2_HNSCC_ComboP2_A06,-0.12919593437826046,Non-malignant,0.4452610753528673
HNSCC_combo2_HNSCC_ComboP2_A07,-0.1279741801587999,Non-malignant,0.07661798454637037
HNSCC_combo2_HNSCC_ComboP2_A08,-0.3304609930878894,Non-malignant,-0.01528832626432933
HNSCC_combo2_HNSCC_ComboP2_A09,-0.35556886031676804,Non-malignant,0.20587902168399452
HNSCC_combo2_HNSCC_ComboP2_B01,-0.1783990710211252,Non-malignant,0.1884801661629497
HNSCC_combo2_HNSCC_ComboP2_B02,-0.20319412139759818,Non-malignant,-0.21089704588186295
HNSCC_combo2_HNSCC_ComboP2_B03,-0.1244336425527455,Non-malignant,0.23498460081952077
HNSCC_combo2_HNSCC_ComboP2_B04,-0.22885870334294886,Non-malignant,-0.10110570994029343
HNSCC_combo2_HNSCC_ComboP2_B05,-0.3907924597502932,Non-malignant,0.12023821242279042
HNSCC_combo2_HNSCC_ComboP2_B06,-0.14474555475309953,Non-malignant,-0.10233041464542789
HNSCC_combo2_HNSCC_ComboP2_C03,-0.09874781525471306,Non-malignant,-0.036429290896938214
HNSCC_combo2_HNSCC_ComboP2_C04,-0.38327366962465786,Non-malignant,-0.0621871986127212
HNSCC_combo2_HNSCC_ComboP2_C05,-0.24661729682943923,Non-malignant,0.015521038197355664
HNSCC_combo2_HNSCC_ComboP2_C08,-0.16819942182936937,Non-malignant,0.22193891972695076
HNSCC_combo2_HNSCC_ComboP2_C10,-0.10929723644789781,Non-malignant,0.5557949806214336
HNSCC_combo2_HNSCC_ComboP2_D01,-0.38509832886606515,Non-malignant,0.23119104992402748
HNSCC_combo2_HNSCC_ComboP2_D02,-0.13616392392343216,Non-malignant,0.2030367219802804
HNSCC_combo2_HNSCC_ComboP2_D04,-0.14241542555538783,Non-malignant,0.05083973542084622
HNSCC_combo2_HNSCC_ComboP2_D05,0.14213763190129283,Non-malignant,0.10841101279693047
HNSCC_combo2_HNSCC_ComboP2_D07,-0.31542018296611857,Non-malignant,-0.06166974395153817
HNSCC_combo2_HNSCC_ComboP2_D08,-0.38864995026860183,Non-malignant,0.32924258254871136
HNSCC_combo2_HNSCC_ComboP2_E01,-0.29738292915072634,Non-malignant,0.022180274021782027
HNSCC_combo2_HNSCC_ComboP2_E02,-0.21328632449323634,Non-malignant,-0.2029395490306716
HNSCC_combo2_HNSCC_ComboP2_E04,-0.08816213026226552,Non-malignant,0.009468429098537302
HNSCC_combo2_HNSCC_ComboP2_E05,-0.0024749904831009926,Non-malignant,0.15589381245588196
HNSCC_combo2_HNSCC_ComboP2_E06,-0.19610923294030938,Non-malignant,0.18911502513823011
HNSCC_combo2_HNSCC_ComboP2_E07,-0.064212012823218,Non-malignant,-0.23682519349128806
HNSCC_combo2_HNSCC_ComboP2_F04,-0.371793814726379,Non-malignant,0.29607176388629275
HNSCC_combo2_HNSCC_ComboP2_F07,0.09323899624389206,Non-malignant,0.574337303696203
HNSCC_combo2_HNSCC_ComboP2_F08,-0.24944301636332294,Non-malignant,0.08816473230235893
HNSCC_combo2_HNSCC_ComboP2_G01,-0.344281726238911,Non-malignant,0.1490332628726458
HNSCC_combo2_HNSCC_ComboP2_G03,-0.3667127409880766,Non-malignant,0.1808749598498329
HNSCC_combo2_HNSCC_ComboP2_G06,-0.21515243988589713,Non-malignant,0.288178308788151
HNSCC_combo2_HNSCC_ComboP2_G07,-0.029482628085478045,Non-malignant,-0.11544167167655416
HNSCC_combo2_HNSCC_ComboP2_H02,-0.2048086325163951,Non-malignant,0.2916933256450817
HNSCC_combo2_HNSCC_ComboP2_H04,-0.3711512285446986,Non-malignant,0.18553619078720257
HNSCC_combo2_HNSCC_ComboP2_H06,-0.38062386492842015,Non-malignant,0.1129863017465321
HNSCC_combo2_HNSCC_ComboP2_H08,-0.20977602309997603,Non-malignant,-0.1313715996780033
HN25_P23_B01_S205_comb,0.3553138677643729,Malignant,-0.15134657289486145
HN25_P23_B12_S216_comb,0.397555264765419,Malignant,-0.22558136637921616
HN25_P23_D01_S229_comb,0.00033646260488501707,Malignant,-0.30903207826290946
HN25_P23_E06_S246_comb,0.17514742800931332,Malignant,-0.024326093090655743
HN25_P23_E12_S252_comb,0.2974321715643648,Malignant,-0.14003813359519746
HN25_P23_F08_S260_comb,0.426864909977989,Malignant,-0.17344260109774973
HN25_P23_G01_S265_comb,0.048800512462203655,Malignant,-0.12460777891275111
HN25_P23_G06_S270_comb,0.2121718120222747,Malignant,-0.19086440497289717
HN25_P23_H04_S280_comb,0.24157784620715578,Malignant,-0.11364980504890275
HN25_P24_A02_S98_comb,0.35763755390443464,Malignant,-0.09991794548235852
HN25_P24_B01_S109_comb,0.2889845275748408,Malignant,-0.10780512566090848
HN25_P24_B02_S110_comb,0.23469204890061482,Malignant,-0.17872767620536123
HN25_P24_B04_S112_comb,0.7777947330216738,Malignant,-0.2614609206300635
HN25_P24_B07_S115_comb,0.5255413819081171,Malignant,-0.21765699217440132
HN25_P24_E01_S145_comb,-0.16382985049813387,Malignant,0.032746301810927594
HN25_P24_E10_S154_comb,0.25457858771900166,Malignant,-0.22159283583602282
HN25_P24_F01_S157_comb,0.14369488269002975,Malignant,-0.265375456186703
HN25_P24_F07_S163_comb,0.19541032981067882,Malignant,-0.13230430806269558
HN25_P24_F12_S168_comb,0.024847912246812667,Malignant,-0.07457500937094397
HN25_P24_G01_S169_comb,0.058606549802485315,Malignant,-0.16017320504421934
HN25_P24_G05_S173_comb,0.5035094932261456,Malignant,-0.13529750464711035
HN25_P24_G07_S175_comb,0.0824704404764293,Malignant,-0.12920638990528605
HN25_P24_G08_S176_comb,0.09225146180983777,Malignant,-0.2500575348410267
HN25_P24_G10_S178_comb,-0.15708891301786274,Malignant,-0.2607325383579877
HN25_P24_H02_S182_comb,0.5027122369370896,Malignant,-0.0899416263628861
HN25_P25_A09_S297_comb,0.7169703321704228,Malignant,-0.17058064300131107
HN25_P25_A12_S300_comb,0.4317151500117809,Malignant,-0.13940990101517206
HN25_P25_B05_S305_comb,0.6124515815556133,Malignant,-0.19781446243615755
HN25_P25_B12_S312_comb,0.23766826765852472,Malignant,-0.07725603717583682
HN25_P25_C03_S315_comb,0.3153964828546305,Malignant,-0.16913095798123534
HN25_P25_C04_S316_comb,0.2518530956059642,Malignant,-0.2083731690090254
HN25_P25_C07_S319_comb,0.2538971926355464,Malignant,-0.062338513523781156
HN25_P25_C10_S322_comb,0.4201139422358355,Malignant,-0.15937086859305322
HN25_P25_D05_S329_comb,0.5292181189497547,Malignant,-0.09478748193337401
HN25_P25_D09_S333_comb,0.3152392339152337,Malignant,-0.08546909702878397
HN25_P25_E08_S344_comb,0.39268699386581873,Malignant,-0.09669090533950228
HN25_P25_G02_S362_comb,0.24668858189797138,Malignant,-0.1873177186353727
HN25_P25_G11_S371_comb,0.7122720056787067,Malignant,-0.008519081730103295
HN25_P25_G12_S372_comb,0.560630785415622,Malignant,-0.1662752524879014
HN25_P25_H06_S378_comb,0.34279899232129296,Malignant,-0.11298677676011445
HN25_P25_H09_S381_comb,-0.2753409675161945,Malignant,-0.1650848513353376
HN25_P5_A06_S6_comb,0.5429164840407815,Malignant,-0.08138887467593359
HN25_P5_A07_S7_comb,0.6232874582410559,Malignant,-0.21455912472129982
HN25_P5_B09_S21_comb,0.6261463345498902,Malignant,-0.03355402837788182
HN25_P5_B10_S22_comb,0.12719881966020236,Malignant,-0.1889346253329501
HN25_P5_B12_S24_comb,0.3004671393636832,Malignant,-0.116496016761455
HN25_P5_C02_S26_comb,0.5044203624165668,Malignant,-0.09735298372626794
HN25_P5_C07_S31_comb,-0.05999940699915925,Malignant,-0.2595681770342904
HN25_P5_C09_S33_comb,0.08181509617872534,Malignant,-0.20664455387542405
HN25_P5_D08_S44_comb,0.5119511709864314,Malignant,-0.1637622638139475
HN25_P5_D09_S45_comb,0.45145383437776726,Malignant,-0.12212962909577339
HN25_P5_D12_S48_comb,0.14878604360472014,Malignant,-0.10679893213552422
HN25_P5_E01_S49_comb,-0.013441654492811966,Malignant,-0.19569438206942918
HN25_P5_E07_S55_comb,-0.02002966749975047,Malignant,-0.17070717767142585
HN25_P5_E09_S57_comb,0.5339011342779445,Malignant,-0.16626131402183292
HN25_P5_E11_S59_comb,0.4419559451015317,Malignant,-0.18174198923956503
HN25_P5_F09_S69_comb,0.19562349836529222,Malignant,-0.11484182093163887
HN25_P5_F11_S71_comb,0.37036089755453677,Malignant,-0.2286474981398194
HN25_P5_F12_S72_comb,0.05445218012729685,Malignant,-0.14472471790624983
HN25_P5_G02_S74_comb,0.17755959244261188,Malignant,-0.28078573083186353
HN25_P5_G03_S75_comb,0.09211450261146721,Malignant,-0.2534319773929666
HN25_P5_G05_S77_comb,0.31696948799382907,Malignant,-0.027164290768603966
HN25_P5_H04_S88_comb,0.38707774771244235,Malignant,-0.24198093700075088
HN25_P5_H12_S96_comb,0.41807411961867325,Malignant,-0.2617056246373966
HN26_P13_A08_S104_comb,0.26944869994890286,Malignant,-0.2118960744521454
HN26_P13_B04_S112_comb,0.3259858950807132,Malignant,-0.19046942888388052
HN26_P13_C04_S124_comb,0.356686957548653,Malignant,-0.3375987936565835
HN26_P13_D01_S133_comb,0.008070100535101663,Malignant,-0.15302039087348135
HN26_P13_D06_S138_comb,0.8131850252887999,Malignant,-0.2662954597282016
HN26_P13_D11_S143_comb,0.9469394009638817,Malignant,-0.12527374813276956
HN26_P13_E01_S145_comb,0.1003591603118397,Malignant,-0.1987341042461169
HN26_P13_E03_S147_comb,0.4962041978677462,Malignant,-0.0180250984982258
HN26_P13_E05_S149_comb,0.455040035050816,Malignant,-0.2892999102840117
HN26_P13_E12_S156_comb,0.25322730687732076,Malignant,-0.19546336517219548
HN26_P13_F01_S157_comb,0.22096379758881507,Malignant,-0.24647594304782783
HN26_P13_F11_S167_comb,-0.023780374700647516,Malignant,-0.26626412062718485
HN26_P13_F12_S168_comb,1.1212159245809905,Malignant,-0.24613739582607558
HN26_P13_G01_S169_comb,-0.020775897295680284,Malignant,-0.34559533059161923
HN26_P13_G08_S176_comb,-0.07909631424965642,Malignant,-0.2691065102863923
HN26_P14_A01_S193_comb,0.5290884596057703,Malignant,-0.2119905807882419
HN26_P14_A04_S196_comb,0.5664477729995061,Malignant,-0.26064042457908615
HN26_P14_B03_S207_comb,0.31629253707054417,Malignant,-0.3071510611542795
